Iteration,TX_Time,RX_Time,Delay,D_K,Delay_cc,T_K,Z12,Primal_Residual,LocalUpdate
28,"[[""1.727745295619447e9""], [""1.727745295619603e9""]]","[[""1.727745295696113e9""], [""1.727745295847191e9""]]","[[0.07666611671447754], [0.22758817672729492]]",0.22758817672729492,0.0027108192443847656,0.2302989959716797,"[0.015000000000000013, 0.0, 0.994475, 0.990985, 0.0050100000000000006, 0.055439999999999996, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9918299999999999, 0.9874350000000001, 0.004710000000000001, 0.05584, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9872500000000001, 0.980605, 0.015189999999999999, 0.06626, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.00019499999999994522, 0.00011499999999997623, 9.999999999999593e-6, 0.0003899999999999945, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 4.999999999988347e-5, 2.5000000000052758e-5, 0.0002900000000000003, 9.999999999996123e-6, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00024999999999997247, 0.00014500000000006175, 0.00019000000000000093, 0.0004299999999999998, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.00019500000000005624, 0.00011499999999997623, 1.000000000000046e-5, 0.00039000000000000146, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 5.0000000000105516e-5, 2.4999999999941735e-5, 0.00028999999999999946, 1.0000000000003062e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0002500000000000835, 0.00014499999999995072, 0.0001899999999999992, 0.0004299999999999998, 1.3877787807814457e-17, 0.00917]]","[[28], [27]]"
29,"[[""1.72774529585193e9""], [""1.727745295852104e9""]]","[[""1.72774529594099e9""], [""1.727745296067126e9""]]","[[0.08906006813049316], [0.21502208709716797]]",0.21502208709716797,0.0026819705963134766,0.21770405769348145,"[0.015000000000000013, 0.0, 0.9944500000000001, 0.99096, 0.004965000000000001, 0.055459999999999995, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99178, 0.98738, 0.004739999999999999, 0.05585499999999999, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.987395, 0.98077, 0.015155, 0.06614500000000001, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.00019000000000002348, 0.00011999999999989797, 3.500000000000031e-5, 0.00036999999999999533, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 4.0000000000040004e-5, 3.0000000000085514e-5, 0.0002599999999999998, 2.5000000000011124e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00018499999999999073, 0.00010999999999994348, 0.00015500000000000062, 0.00031499999999999584, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.00018999999999991246, 0.00012000000000000899, 3.499999999999944e-5, 0.00037000000000000227, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 4.0000000000040004e-5, 2.999999999997449e-5, 0.0002600000000000007, 2.4999999999990308e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00018499999999999073, 0.0001100000000000545, 0.00015500000000000062, 0.0003150000000000097, 1.3877787807814457e-17, 0.00917]]","[[29], [28]]"
30,"[[""1.727745296071854e9""], [""1.727745296072025e9""]]","[[""1.727745296161103e9""], [""1.727745296286946e9""]]","[[0.0892488956451416], [0.2149209976196289]]",0.2149209976196289,0.002758026123046875,0.21767902374267578,"[0.015000000000000013, 0.0, 0.994315, 0.9908050000000002, 0.004954999999999999, 0.05556500000000001, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99172, 0.987305, 0.004834999999999999, 0.055865000000000005, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.987615, 0.981025, 0.015109999999999998, 0.06599499999999998, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.00014499999999995072, 9.500000000017828e-5, 4.4999999999999034e-5, 0.0002650000000000083, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.0000000000065512e-5, 1.4999999999987246e-5, 0.00016499999999999935, 3.499999999999337e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00010500000000002174, 5.499999999991623e-5, 0.00011000000000000072, 0.00016500000000001236, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.00014500000000006175, 9.499999999984521e-5, 4.500000000000077e-5, 0.00026499999999998747, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 9.99999999995449e-6, 1.4999999999987246e-5, 0.00016500000000000108, 3.500000000000725e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00010500000000002174, 5.500000000002725e-5, 0.00010999999999999899, 0.0001649999999999846, 1.3877787807814457e-17, 0.00917]]","[[30], [29]]"
31,"[[""1.727745296291881e9""], [""1.727745296292053e9""]]","[[""1.727745296366218e9""], [""1.72774529650722e9""]]","[[0.07433700561523438], [0.21516704559326172]]",0.21516704559326172,0.004601001739501953,0.21976804733276367,"[0.015000000000000013, 0.0, 0.9941300000000001, 0.9905849999999999, 0.004955, 0.055709999999999996, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9916600000000001, 0.987235, 0.0049499999999999995, 0.055875, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.987845, 0.9812949999999998, 0.015050000000000001, 0.06584000000000001, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 7.00000000000145e-5, 4.499999999996174e-5, 4.49999999999999e-5, 0.00011999999999999511, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 9.99999999995449e-6, 5.000000000032756e-6, 4.99999999999997e-5, 4.499999999999643e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.4999999999987246e-5, 5.000000000143778e-6, 4.99999999999997e-5, 9.999999999996123e-6, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 6.999999999990347e-5, 4.500000000007276e-5, 4.49999999999999e-5, 0.00012000000000000205, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.0000000000065512e-5, 4.999999999921734e-6, 5.0000000000000565e-5, 4.500000000000337e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.4999999999987246e-5, 4.999999999810711e-6, 5.000000000000143e-5, 1.0000000000010001e-5, 1.3877787807814457e-17, 0.00917]]","[[31], [30]]"
32,"[[""1.727745296515301e9""], [""1.727745296515626e9""]]","[[""1.727745296600889e9""], [""1.727745296727225e9""]]","[[0.08558797836303711], [0.21159911155700684]]",0.21159911155700684,0.002789020538330078,0.21438813209533691,"[0.015000000000000013, 0.0, 0.9939399999999999, 0.9903699999999999, 0.0049700000000000005, 0.05584499999999999, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99162, 0.987195, 0.005050000000000001, 0.055874999999999994, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.98803, 0.9815050000000001, 0.01499, 0.065725, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 1.1102230246251565e-16, 1.1102230246251565e-16, 3.0000000000000512e-5, 1.5000000000008062e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 3.0000000000085514e-5, 1.4999999999987246e-5, 4.99999999999997e-5, 4.500000000000337e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 4.999999999999449e-5, 3.500000000011827e-5, 9.999999999999593e-6, 0.00010500000000000786, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 1.1102230246251565e-16, 1.1102230246251565e-16, 2.9999999999999645e-5, 1.4999999999994185e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.999999999997449e-5, 1.5000000000098268e-5, 5.0000000000000565e-5, 4.499999999999643e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 4.999999999999449e-5, 3.4999999999896225e-5, 9.999999999999593e-6, 0.00010499999999999399, 1.3877787807814457e-17, 0.00917]]","[[32], [31]]"
33,"[[""1.727745296732481e9""], [""1.727745296732641e9""]]","[[""1.727745296806001e9""], [""1.727745296947228e9""]]","[[0.07351994514465332], [0.21458697319030762]]",0.21458697319030762,0.003016948699951172,0.2176039218902588,"[0.015000000000000013, 0.0, 0.9938, 0.990205, 0.004975, 0.05595, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.991615, 0.987185, 0.005115, 0.05586000000000001, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.98815, 0.9816400000000001, 0.01494, 0.065665, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 5.999999999994898e-5, 3.500000000000725e-5, 2.499999999999985e-5, 0.00012000000000000205, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 3.500000000000725e-5, 2.5000000000052758e-5, 0.00011500000000000052, 2.9999999999995308e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 9.999999999998899e-5, 6.0000000000060005e-5, 5.999999999999929e-5, 0.00016499999999999848, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 6.0000000000060005e-5, 3.500000000000725e-5, 2.499999999999985e-5, 0.00012000000000000205, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 3.500000000000725e-5, 2.4999999999941735e-5, 0.00011499999999999965, 3.0000000000009186e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 9.999999999998899e-5, 5.999999999994898e-5, 5.999999999999929e-5, 0.00016499999999999848, 1.3877787807814457e-17, 0.00917]]","[[33], [32]]"
34,"[[""1.727745296952591e9""], [""1.727745296952753e9""]]","[[""1.727745297026024e9""], [""1.727745297167001e9""]]","[[0.07343316078186035], [0.2142479419708252]]",0.2142479419708252,0.0027010440826416016,0.2169489860534668,"[0.015000000000000013, 0.0, 0.99372, 0.9901200000000001, 0.00498, 0.05601, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.991635, 0.9872050000000001, 0.005129999999999999, 0.05584499999999999, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.988185, 0.9816799999999999, 0.01491, 0.06564999999999999, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 8.999999999992347e-5, 4.999999999988347e-5, 2.0000000000000052e-5, 0.0001799999999999996, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 3.500000000000725e-5, 2.4999999999941735e-5, 0.00013000000000000077, 1.5000000000008062e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00010500000000002174, 5.999999999983796e-5, 8.99999999999998e-5, 0.00017999999999998573, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 9.00000000000345e-5, 5.0000000000105516e-5, 2.0000000000000052e-5, 0.0001799999999999996, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 3.500000000000725e-5, 2.500000000016378e-5, 0.00012999999999999904, 1.4999999999994185e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00010500000000002174, 6.0000000000060005e-5, 8.99999999999998e-5, 0.00018000000000001348, 1.3877787807814457e-17, 0.00917]]","[[34], [33]]"
35,"[[""1.727745297172051e9""], [""1.727745297172203e9""]]","[[""1.727745297245792e9""], [""1.727745297387858e9""]]","[[0.07374095916748047], [0.21565485000610352]]",0.21565485000610352,0.0027151107788085938,0.2183699607849121,"[0.015000000000000013, 0.0, 0.99371, 0.9901049999999999, 0.00499, 0.05601, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99167, 0.9872549999999999, 0.0051150000000000015, 0.055825, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9881500000000001, 0.981645, 0.014904999999999998, 0.06567500000000001, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 9.00000000000345e-5, 5.500000000013827e-5, 9.999999999999593e-6, 0.0001799999999999996, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.999999999990898e-5, 1.5000000000098268e-5, 0.00011499999999999878, 4.9999999999980616e-6, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 9.00000000000345e-5, 5.500000000002725e-5, 9.499999999999786e-5, 0.00015500000000001624, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 9.00000000000345e-5, 5.499999999991623e-5, 1.000000000000046e-5, 0.0001799999999999996, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.0000000000020002e-5, 1.4999999999876223e-5, 0.00011500000000000139, 4.9999999999980616e-6, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 8.999999999992347e-5, 5.500000000002725e-5, 9.500000000000133e-5, 0.00015499999999998848, 1.3877787807814457e-17, 0.00917]]","[[35], [34]]"
36,"[[""1.727745297393522e9""], [""1.727745297393664e9""]]","[[""1.727745297465982e9""], [""1.727745297608002e9""]]","[[0.07245993614196777], [0.21433806419372559]]",0.21433806419372559,0.0029649734497070312,0.21730303764343262,"[0.015000000000000013, 0.0, 0.9937549999999999, 0.9901550000000001, 0.005005, 0.05597, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9917049999999998, 0.987295, 0.0050799999999999994, 0.055805, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9880749999999999, 0.981555, 0.014920000000000003, 0.06572999999999998, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 7.500000000004725e-5, 4.4999999999850715e-5, 4.999999999999796e-6, 0.00014000000000000123, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 5.000000000143778e-6, 4.999999999921734e-6, 8.000000000000021e-5, 2.4999999999997247e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 6.499999999987072e-5, 3.500000000000725e-5, 8.000000000000194e-5, 9.999999999998899e-5, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 7.499999999993623e-5, 4.500000000007276e-5, 4.999999999999796e-6, 0.00014000000000000123, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 4.999999999810711e-6, 5.000000000032756e-6, 7.999999999999934e-5, 2.4999999999997247e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 6.500000000009276e-5, 3.500000000000725e-5, 7.999999999999674e-5, 0.00010000000000001674, 1.3877787807814457e-17, 0.00917]]","[[36], [35]]"
37,"[[""1.727745297613635e9""], [""1.727745297613796e9""]]","[[""1.727745297700996e9""], [""1.727745297826812e9""]]","[[0.08736085891723633], [0.21301603317260742]]",0.21301603317260742,0.002850055694580078,0.2158660888671875,"[0.015000000000000013, 0.0, 0.993835, 0.9902500000000001, 0.0050100000000000006, 0.05591, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9917400000000001, 0.9873350000000001, 0.00503, 0.0558, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.987975, 0.9814400000000001, 0.014954999999999998, 0.06579000000000002, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 4.499999999996174e-5, 2.999999999997449e-5, 9.999999999999593e-6, 7.999999999999674e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.0000000000065512e-5, 5.000000000032756e-6, 3.0000000000000512e-5, 3.0000000000002247e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.5000000000052758e-5, 1.0000000000065512e-5, 4.4999999999998166e-5, 4.000000000001225e-5, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 4.500000000007276e-5, 3.0000000000085514e-5, 1.000000000000046e-5, 8.000000000000368e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 9.99999999995449e-6, 4.999999999921734e-6, 2.9999999999999645e-5, 2.9999999999995308e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.4999999999941735e-5, 9.99999999995449e-6, 4.5000000000001636e-5, 3.999999999998449e-5, 1.3877787807814457e-17, 0.00917]]","[[37], [36]]"
38,"[[""1.727745297832465e9""], [""1.727745297832614e9""]]","[[""1.727745297905822e9""], [""1.727745298046976e9""]]","[[0.07335710525512695], [0.21436214447021484]]",0.21436214447021484,0.0028138160705566406,0.21717596054077148,"[0.015000000000000013, 0.0, 0.9939199999999999, 0.9903549999999999, 0.00502, 0.055845, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99176, 0.9873549999999999, 0.004990000000000001, 0.0558, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9878849999999999, 0.98134, 0.01499, 0.06584999999999999, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 1.0000000000065512e-5, 5.000000000143778e-6, 2.0000000000000052e-5, 1.5000000000001124e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.0000000000020002e-5, 1.4999999999876223e-5, 1.0000000000001327e-5, 3.0000000000002247e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 5.000000000143778e-6, 0.0, 9.999999999999593e-6, 2.0000000000006124e-5, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 9.99999999995449e-6, 4.999999999921734e-6, 2.0000000000000052e-5, 1.5000000000001124e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.0000000000020002e-5, 1.5000000000098268e-5, 9.999999999998725e-6, 2.9999999999995308e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 4.999999999921734e-6, 0.0, 9.999999999999593e-6, 1.9999999999992246e-5, 1.3877787807814457e-17, 0.00917]]","[[38], [37]]"
39,"[[""1.727745298052843e9""], [""1.727745298053043e9""]]","[[""1.727745298134836e9""], [""1.727745298267043e9""]]","[[0.08199286460876465], [0.21400022506713867]]",0.21400022506713867,0.002705812454223633,0.2167060375213623,"[0.015000000000000013, 0.0, 0.993995, 0.99043, 0.00502, 0.05579, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99176, 0.987355, 0.004960000000000001, 0.055804999999999993, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9878200000000001, 0.9812549999999999, 0.015019999999999999, 0.06589, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 1.4999999999987246e-5, 1.0000000000065512e-5, 2.0000000000000052e-5, 3.999999999999837e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.0000000000020002e-5, 1.4999999999987246e-5, 4.000000000000097e-5, 2.4999999999990308e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.999999999986347e-5, 1.5000000000098268e-5, 2.000000000000092e-5, 5.9999999999990616e-5, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 1.4999999999987246e-5, 9.99999999995449e-6, 2.0000000000000052e-5, 3.999999999999837e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.0000000000020002e-5, 1.4999999999987246e-5, 3.999999999999924e-5, 2.5000000000004186e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 3.0000000000196536e-5, 1.4999999999876223e-5, 1.9999999999999185e-5, 6.0000000000004494e-5, 1.3877787807814457e-17, 0.00917]]","[[39], [38]]"
40,"[[""1.727745298272661e9""], [""1.727745298272828e9""]]","[[""1.727745298361039e9""], [""1.727745298486823e9""]]","[[0.0883779525756836], [0.21399497985839844]]",0.21399497985839844,0.0035300254821777344,0.21752500534057617,"[0.015000000000000013, 0.0, 0.994035, 0.990485, 0.005015, 0.055760000000000004, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99175, 0.987345, 0.0049499999999999995, 0.055815000000000003, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9877799999999999, 0.9812150000000001, 0.015040000000000001, 0.06590499999999999, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 3.500000000000725e-5, 2.4999999999941735e-5, 1.4999999999999389e-5, 7.000000000000062e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.0000000000065512e-5, 5.000000000032756e-6, 4.99999999999997e-5, 1.5000000000001124e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 5.0000000000105516e-5, 2.4999999999941735e-5, 3.999999999999837e-5, 7.500000000000562e-5, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 3.500000000000725e-5, 2.5000000000052758e-5, 1.5000000000000256e-5, 6.999999999999368e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 9.99999999995449e-6, 4.999999999921734e-6, 5.0000000000000565e-5, 1.4999999999994185e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 4.999999999988347e-5, 2.5000000000052758e-5, 4.000000000000184e-5, 7.499999999999174e-5, 1.3877787807814457e-17, 0.00917]]","[[40], [39]]"
41,"[[""1.727745298494013e9""], [""1.727745298494163e9""]]","[[""1.727745298573933e9""], [""1.727745298707003e9""]]","[[0.07991981506347656], [0.21284008026123047]]",0.21284008026123047,0.003452777862548828,0.2162928581237793,"[0.015000000000000013, 0.0, 0.9940499999999999, 0.990505, 0.0050100000000000006, 0.05574999999999999, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.991735, 0.9873299999999999, 0.004950000000000001, 0.055834999999999996, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.987785, 0.9812150000000001, 0.015044999999999996, 0.0659, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 3.999999999992898e-5, 2.4999999999941735e-5, 9.999999999999593e-6, 7.99999999999898e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.4999999999987246e-5, 9.99999999995449e-6, 5.000000000000143e-5, 5.0000000000050004e-6, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 4.499999999996174e-5, 2.4999999999941735e-5, 4.500000000000337e-5, 7.000000000000062e-5, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 4.0000000000151026e-5, 2.5000000000052758e-5, 1.000000000000046e-5, 8.000000000001062e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.4999999999987246e-5, 1.0000000000065512e-5, 4.999999999999883e-5, 4.9999999999980616e-6, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 4.500000000007276e-5, 2.5000000000052758e-5, 4.499999999999643e-5, 7.000000000000062e-5, 1.3877787807814457e-17, 0.00917]]","[[41], [40]]"
42,"[[""1.727745298714089e9""], [""1.727745298714301e9""]]","[[""1.727745298794056e9""], [""1.727745298926926e9""]]","[[0.07996702194213867], [0.21262478828430176]]",0.21262478828430176,0.002936124801635742,0.2155609130859375,"[0.015000000000000013, 0.0, 0.9940450000000001, 0.99049, 0.004999999999999999, 0.055760000000000004, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.991715, 0.987305, 0.004959999999999999, 0.05584, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9878100000000001, 0.98125, 0.015035, 0.065885, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 3.500000000011827e-5, 2.0000000000020002e-5, 8.673617379884035e-19, 7.000000000000062e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 5.000000000032756e-6, 5.000000000032756e-6, 3.999999999999924e-5, 9.999999999996123e-6, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.999999999997449e-5, 2.0000000000020002e-5, 3.500000000000031e-5, 5.4999999999999494e-5, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 3.4999999999896225e-5, 2.0000000000020002e-5, 8.673617379884035e-19, 6.999999999999368e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 5.000000000032756e-6, 5.000000000032756e-6, 4.000000000000097e-5, 1.0000000000003062e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 3.0000000000085514e-5, 1.999999999990898e-5, 3.500000000000031e-5, 5.4999999999999494e-5, 1.3877787807814457e-17, 0.00917]]","[[42], [41]]"
43,"[[""1.727745298933031e9""], [""1.727745298933247e9""]]","[[""1.727745299006221e9""], [""1.727745299147213e9""]]","[[0.07318997383117676], [0.21396589279174805]]",0.21396589279174805,0.0028591156005859375,0.21682500839233398,"[0.015000000000000013, 0.0, 0.9940150000000001, 0.9904600000000001, 0.004990000000000001, 0.055785, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.991695, 0.9872850000000001, 0.004975, 0.055845000000000006, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9878499999999999, 0.981295, 0.015025, 0.06586, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 2.5000000000052758e-5, 2.0000000000131024e-5, 1.0000000000001327e-5, 4.500000000000337e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 5.000000000032756e-6, 4.999999999921734e-6, 2.499999999999985e-5, 1.4999999999994185e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.0000000000131024e-5, 1.4999999999987246e-5, 2.499999999999898e-5, 3.0000000000002247e-5, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 2.4999999999941735e-5, 1.999999999990898e-5, 9.999999999998725e-6, 4.499999999999643e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 5.000000000032756e-6, 5.000000000032756e-6, 2.499999999999985e-5, 1.5000000000008062e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.999999999990898e-5, 1.4999999999987246e-5, 2.5000000000000716e-5, 3.0000000000002247e-5, 1.3877787807814457e-17, 0.00917]]","[[43], [42]]"
