Iteration,TX_Time,RX_Time,Delay,D_K,Delay_cc,T_K,Z12,Primal_Residual,LocalUpdate
68,"[[""1.727744577256122e9""], [""1.727744577256265e9""]]","[[""1.727744577341032e9""], [""1.727744577408855e9""]]","[[0.08490991592407227], [0.15259003639221191]]",0.15259003639221191,0.002910137176513672,0.15550017356872559,"[0.015000000000000013, 0.009169999999999998, 0.99617, 0.9940299999999999, 0.00537, 0.037505, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.9933650000000002, 0.99039, 0.0049099999999999994, 0.03831, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.987455, 0.9821050000000001, 0.015715, 0.04945499999999999, 0.015000000000000013, 0.009170000000000003]","[[1.3877787807814457e-17, 1.734723475976807e-18, 0.0008200000000000429, 0.0009100000000001884, 0.00037000000000000054, 5.0000000000050004e-6, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.001174999999999815, 0.0011499999999999844, 8.99999999999998e-5, 0.0008100000000000052, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0022250000000000325, 0.001914999999999889, 0.0007150000000000004, 0.0019550000000000053, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 0.0008200000000000429, 0.0009099999999998554, 0.00036999999999999967, 4.9999999999980616e-6, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0011750000000001481, 0.0011499999999999844, 9.000000000000067e-5, 0.0008099999999999982, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0022249999999999215, 0.001915000000000111, 0.0007150000000000004, 0.0019549999999999915, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[67], [66]]"
69,"[[""1.727744577416781e9""], [""1.72774457741696e9""]]","[[""1.727744577496071e9""], [""1.727744577558441e9""]]","[[0.07929015159606934], [0.1414809226989746]]",0.1414809226989746,0.003225088119506836,0.14470601081848145,"[0.015000000000000013, 0.009170000000000001, 0.99636, 0.9942050000000001, 0.00524, 0.037595, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.9933649999999999, 0.99035, 0.005025000000000002, 0.038425, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.98824, 0.98295, 0.015615, 0.04915, 0.015000000000000013, 0.009169999999999996]","[[1.3877787807814457e-17, 1.734723475976807e-18, 0.0005699999999999594, 0.0006449999999998957, 0.00023999999999999976, 9.499999999999786e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0010250000000000536, 0.0009700000000000264, 2.4999999999998114e-5, 0.0009250000000000022, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0016899999999999693, 0.0014399999999999968, 0.000615000000000001, 0.0016499999999999987, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 0.0005700000000000705, 0.0006450000000001177, 0.00023999999999999976, 9.50000000000048e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0010249999999999426, 0.0009699999999999154, 2.5000000000001583e-5, 0.0009250000000000022, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0016899999999999693, 0.0014399999999999968, 0.000615000000000001, 0.0016499999999999987, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[68], [67]]"
70,"[[""1.727744577566341e9""], [""1.72774457756653e9""]]","[[""1.727744577654872e9""], [""1.727744577708353e9""]]","[[0.0885310173034668], [0.14182305335998535]]",0.14182305335998535,0.0030319690704345703,0.14485502243041992,"[0.015000000000000013, 0.009169999999999998, 0.996725, 0.9945599999999999, 0.0050550000000000005, 0.03754, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.99369, 0.99066, 0.005049999999999999, 0.03827, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.9895100000000001, 0.984325, 0.01543, 0.048490000000000005, 0.015000000000000013, 0.009170000000000003]","[[1.3877787807814457e-17, 1.734723475976807e-18, 0.00016500000000008175, 0.0002300000000000635, 5.4999999999999494e-5, 4.000000000000531e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0006400000000000849, 0.0005600000000000049, 5.000000000000143e-5, 0.0007699999999999999, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0008299999999998864, 0.0006850000000000467, 0.0004299999999999998, 0.0009899999999999978, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 0.00016499999999997073, 0.00022999999999984144, 5.500000000000036e-5, 3.999999999999837e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0006399999999999739, 0.0005600000000000049, 4.999999999999883e-5, 0.0007699999999999999, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0008300000000001084, 0.0006850000000000467, 0.0004299999999999998, 0.0009900000000000048, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[69], [68]]"
71,"[[""1.727744577716094e9""], [""1.727744577716257e9""]]","[[""1.72774457779605e9""], [""1.727744577868522e9""]]","[[0.0799560546875], [0.15226483345031738]]",0.15226483345031738,0.002710103988647461,0.15497493743896484,"[0.015000000000000013, 0.009170000000000001, 0.997095, 0.9949150000000001, 0.00487, 0.037405, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.9941899999999999, 0.99116, 0.005039999999999999, 0.037934999999999997, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.990945, 0.9858799999999999, 0.015179999999999999, 0.047655, 0.015000000000000013, 0.009169999999999996]","[[1.3877787807814457e-17, 1.734723475976807e-18, 0.0002550000000000052, 0.00020500000000012175, 0.0001299999999999999, 9.499999999999786e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.000160000000000049, 8.999999999992347e-5, 4.000000000000097e-5, 0.00043500000000000483, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00011499999999997623, 0.00013999999999991797, 0.00018000000000000134, 0.00015499999999999542, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 0.0002550000000000052, 0.0002049999999998997, 0.0001299999999999999, 9.499999999999786e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00015999999999993797, 9.00000000000345e-5, 3.999999999999924e-5, 0.0004349999999999979, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00011500000000008725, 0.00014000000000014, 0.0001799999999999996, 0.00015500000000000236, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[70], [69]]"
72,"[[""1.727744577876096e9""], [""1.727744577876227e9""]]","[[""1.727744577969589e9""], [""1.727744578038587e9""]]","[[0.09349298477172852], [0.16236019134521484]]",0.16236019134521484,0.0027408599853515625,0.1651010513305664,"[0.015000000000000013, 0.009169999999999998, 0.9973299999999999, 0.9951350000000001, 0.0047150000000000004, 0.037285, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.9946800000000001, 0.9916649999999999, 0.0050349999999999995, 0.03755, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.9922150000000001, 0.9872700000000001, 0.014925, 0.04686, 0.015000000000000013, 0.009170000000000003]","[[1.3877787807814457e-17, 1.734723475976807e-18, 0.0005699999999999594, 0.0005350000000000632, 0.00028500000000000053, 0.0002149999999999999, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0002700000000001035, 0.0003249999999999087, 3.500000000000031e-5, 5.000000000000143e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0009250000000000647, 0.0008300000000001084, 7.500000000000041e-5, 0.0006400000000000017, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 0.0005700000000000705, 0.0005349999999999522, 0.00028499999999999966, 0.0002149999999999999, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00026999999999988145, 0.00032500000000013074, 3.499999999999944e-5, 5.000000000000143e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0009249999999999536, 0.0008299999999998864, 7.499999999999868e-5, 0.0006400000000000017, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[71], [70]]"
73,"[[""1.727744578046664e9""], [""1.727744578046804e9""]]","[[""1.727744578119988e9""], [""1.727744578206812e9""]]","[[0.07332396507263184], [0.16000795364379883]]",0.16000795364379883,0.002665996551513672,0.1626739501953125,"[0.015000000000000013, 0.009170000000000001, 0.997345, 0.995125, 0.0046300000000000004, 0.03725, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.9950249999999999, 0.9920350000000001, 0.005065, 0.037245, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.9930749999999999, 0.9882150000000001, 0.014714999999999999, 0.04628499999999999, 0.015000000000000013, 0.009169999999999996]","[[1.3877787807814457e-17, 1.734723475976807e-18, 0.0006950000000000012, 0.0006850000000000467, 0.00037000000000000054, 0.0002500000000000002, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0005449999999999067, 0.0005850000000000577, 6.499999999999995e-5, 0.0002549999999999983, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0014249999999998986, 0.0012450000000000516, 0.0002849999999999988, 0.0012149999999999939, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 0.0006950000000000012, 0.0006849999999999357, 0.00036999999999999967, 0.0002500000000000002, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0005450000000000177, 0.0005849999999998357, 6.499999999999995e-5, 0.0002549999999999983, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0014250000000001206, 0.0012449999999999406, 0.00028500000000000053, 0.0012150000000000077, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[72], [71]]"
74,"[[""1.727744578214719e9""], [""1.727744578214859e9""]]","[[""1.727744578305531e9""], [""1.727744578358358e9""]]","[[0.09081196784973145], [0.14349889755249023]]",0.14349889755249023,0.002696990966796875,0.1461958885192871,"[0.015000000000000013, 0.009169999999999998, 0.9971150000000001, 0.9948649999999999, 0.004629999999999999, 0.03733, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.995155, 0.99218, 0.005125000000000001, 0.037075000000000004, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.993395, 0.9885849999999999, 0.01458, 0.04604000000000001, 0.015000000000000013, 0.009170000000000003]","[[1.3877787807814457e-17, 1.734723475976807e-18, 0.0005950000000001232, 0.0006249999999998757, 0.0003699999999999988, 0.00017000000000000348, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0006150000000000322, 0.0006399999999999739, 0.00012499999999999924, 0.00042500000000000177, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0015650000000000386, 0.001334999999999975, 0.0004199999999999985, 0.00146000000000001, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 0.0005949999999999012, 0.0006250000000000977, 0.0003700000000000014, 0.00016999999999999654, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0006150000000000322, 0.0006400000000000849, 0.00012500000000000098, 0.0004249999999999948, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0015649999999999276, 0.0013350000000000861, 0.00042000000000000023, 0.001459999999999989, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[73], [72]]"
75,"[[""1.727744578365899e9""], [""1.727744578366049e9""]]","[[""1.727744578470113e9""], [""1.727744578508324e9""]]","[[0.10421395301818848], [0.1422748565673828]]",0.1422748565673828,0.002857208251953125,0.14513206481933594,"[0.015000000000000013, 0.009170000000000001, 0.99671, 0.994425, 0.004705, 0.037509999999999995, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.995075, 0.99211, 0.005195, 0.037059999999999996, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.99317, 0.98836, 0.014545, 0.04613, 0.015000000000000013, 0.009169999999999996]","[[1.3877787807814457e-17, 1.734723475976807e-18, 0.00031999999999998696, 0.0003750000000000142, 0.0002950000000000001, 1.0000000000003062e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0004850000000000687, 0.000500000000000056, 0.00019499999999999986, 0.00043999999999999595, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0013499999999999623, 0.0011299999999999644, 0.00045500000000000054, 0.0013699999999999962, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 0.00031999999999998696, 0.0003750000000000142, 0.0002950000000000001, 9.999999999996123e-6, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0004849999999999577, 0.0004999999999999449, 0.00019499999999999986, 0.0004400000000000029, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0013499999999999623, 0.0011299999999999644, 0.0004549999999999988, 0.0013700000000000032, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[74], [73]]"
76,"[[""1.727744578517346e9""], [""1.727744578517488e9""]]","[[""1.727744578605044e9""], [""1.727744578668545e9""]]","[[0.08769798278808594], [0.15105700492858887]]",0.15105700492858887,0.002961874008178711,0.15401887893676758,"[0.015000000000000013, 0.009169999999999998, 0.99623, 0.99392, 0.00483, 0.03773, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.9948499999999999, 0.99189, 0.00524, 0.03717, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.992535, 0.9876799999999999, 0.014595, 0.046490000000000004, 0.015000000000000013, 0.009170000000000003]","[[1.3877787807814457e-17, 1.734723475976807e-18, 6.0000000000060005e-5, 2.0000000000020002e-5, 0.00017, 0.00023000000000000104, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00022999999999995246, 0.0002300000000000635, 0.00023999999999999976, 0.0003300000000000039, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0008849999999999136, 0.0006999999999999229, 0.00040500000000000085, 0.001010000000000004, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 5.999999999994898e-5, 2.0000000000020002e-5, 0.00017, 0.00023000000000000104, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0002300000000000635, 0.00022999999999995246, 0.00023999999999999976, 0.00032999999999999696, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0008850000000000247, 0.000700000000000145, 0.0004049999999999991, 0.001009999999999997, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[75], [74]]"
77,"[[""1.727744578677036e9""], [""1.727744578677187e9""]]","[[""1.727744578765012e9""], [""1.727744578818672e9""]]","[[0.08797597885131836], [0.14148497581481934]]",0.14148497581481934,0.0028409957885742188,0.14432597160339355,"[0.015000000000000013, 0.009170000000000001, 0.9958199999999999, 0.9934950000000001, 0.00498, 0.037925, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.9945750000000001, 0.991625, 0.005265000000000001, 0.037355, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.9916600000000001, 0.986745, 0.014709999999999999, 0.047, 0.015000000000000013, 0.009169999999999996]","[[1.3877787807814457e-17, 1.734723475976807e-18, 0.00042000000000008697, 0.0003249999999999087, 2.0000000000000052e-5, 0.00042500000000000177, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 6.499999999987072e-5, 6.499999999998174e-5, 0.0002649999999999996, 0.0001449999999999993, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0002900000000001235, 0.00017500000000003624, 0.0002899999999999986, 0.0005000000000000004, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 0.00041999999999997595, 0.00032500000000013074, 2.0000000000000052e-5, 0.00042500000000000177, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 6.500000000009276e-5, 6.499999999998174e-5, 0.0002650000000000005, 0.0001449999999999993, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00028999999999990145, 0.00017500000000003624, 0.0002900000000000003, 0.0005000000000000004, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[76], [75]]"
78,"[[""1.727744578826592e9""], [""1.727744578826902e9""]]","[[""1.727744578906184e9""], [""1.727744578968554e9""]]","[[0.07959198951721191], [0.14165210723876953]]",0.14165210723876953,0.002727031707763672,0.1443791389465332,"[0.015000000000000013, 0.009169999999999998, 0.9955900000000001, 0.99327, 0.0051199999999999996, 0.038035, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.9943549999999999, 0.9914149999999999, 0.00524, 0.037535, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.990775, 0.9857750000000001, 0.014855, 0.04754, 0.015000000000000013, 0.009170000000000003]","[[1.3877787807814457e-17, 1.734723475976807e-18, 0.0006599999999998829, 0.0005699999999999594, 0.00012000000000000031, 0.0005350000000000008, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00030500000000011074, 0.00031500000000006523, 0.00023999999999999976, 3.500000000000031e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0002750000000000252, 0.0003149999999999542, 0.0001449999999999993, 3.999999999999837e-5, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 0.000660000000000105, 0.0005699999999999594, 0.00011999999999999945, 0.0005350000000000008, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0003049999999998887, 0.0003149999999999542, 0.00023999999999999976, 3.500000000000031e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0002749999999999142, 0.00031500000000006523, 0.0001449999999999993, 3.999999999999837e-5, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[77], [76]]"
79,"[[""1.727744578976729e9""], [""1.727744578976867e9""]]","[[""1.72774457906503e9""], [""1.727744579128406e9""]]","[[0.08830118179321289], [0.15153908729553223]]",0.15153908729553223,0.002724885940551758,0.15426397323608398,"[0.015000000000000013, 0.009170000000000001, 0.9956099999999999, 0.9933099999999999, 0.0052250000000000005, 0.038015, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.99427, 0.9913299999999999, 0.0051649999999999995, 0.037665000000000004, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.9900550000000001, 0.98498, 0.015005000000000001, 0.047994999999999996, 0.015000000000000013, 0.009169999999999996]","[[1.3877787807814457e-17, 1.734723475976807e-18, 0.0007300000000001194, 0.0006500000000000394, 0.0002249999999999995, 0.0005150000000000016, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00041999999999997595, 0.00043000000000004146, 0.00016500000000000022, 0.00016499999999999848, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0006949999999998902, 0.0006500000000000394, 4.999999999999796e-6, 0.0004950000000000024, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 0.0007299999999998974, 0.0006499999999999284, 0.00022500000000000037, 0.0005150000000000016, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00041999999999997595, 0.00042999999999993044, 0.00016499999999999935, 0.00016500000000000542, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0006950000000001122, 0.0006499999999999284, 5.000000000001531e-6, 0.0004949999999999954, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[78], [77]]"
80,"[[""1.727744579136546e9""], [""1.727744579136693e9""]]","[[""1.727744579213149e9""], [""1.727744579278406e9""]]","[[0.07660317420959473], [0.14171290397644043]]",0.14171290397644043,0.0027751922607421875,0.14448809623718262,"[0.015000000000000013, 0.009169999999999998, 0.99587, 0.993605, 0.005275, 0.03788, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.99433, 0.9914000000000001, 0.005050000000000001, 0.037715, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.9896249999999999, 0.9844900000000001, 0.015129999999999998, 0.048275000000000005, 0.015000000000000013, 0.009170000000000003]","[[1.3877787807814457e-17, 1.734723475976807e-18, 0.0005999999999999339, 0.0005650000000000377, 0.00027500000000000007, 0.00038000000000000533, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00039000000000000146, 0.00040999999999991044, 4.99999999999997e-5, 0.0002149999999999999, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0008950000000000902, 0.0007899999999999574, 0.00013000000000000164, 0.0007749999999999979, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 0.0006000000000000449, 0.0005649999999999267, 0.00027500000000000007, 0.0003799999999999984, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00039000000000000146, 0.00041000000000002146, 5.0000000000000565e-5, 0.0002149999999999999, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0008949999999998681, 0.0007900000000000684, 0.00012999999999999817, 0.0007750000000000049, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[79], [78]]"
81,"[[""1.727744579286625e9""], [""1.727744579286777e9""]]","[[""1.727744579373236e9""], [""1.727744579428715e9""]]","[[0.08661103248596191], [0.1419379711151123]]",0.1419379711151123,0.002847909927368164,0.14478588104248047,"[0.015000000000000013, 0.009170000000000001, 0.996315, 0.994085, 0.005265000000000001, 0.037645, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.994515, 0.991595, 0.004919999999999999, 0.037669999999999995, 0.015000000000000013, 0.009170000000000001, 0.015000000000000013, 0.009170000000000001, 0.9895200000000001, 0.984345, 0.015205, 0.048365000000000005, 0.015000000000000013, 0.009169999999999996]","[[1.3877787807814457e-17, 1.734723475976807e-18, 0.0003250000000000197, 0.0003250000000000197, 0.0002649999999999996, 0.0001449999999999993, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00023499999999998522, 0.0002649999999999597, 7.999999999999934e-5, 0.00017000000000000348, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0008699999999999264, 0.0007349999999999302, 0.00020500000000000032, 0.0008649999999999977, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 0.0003249999999999087, 0.0003250000000000197, 0.0002650000000000005, 0.0001449999999999993, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.00023499999999998522, 0.0002649999999999597, 8.000000000000108e-5, 0.00016999999999999654, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0008700000000000374, 0.0007350000000000412, 0.00020500000000000032, 0.0008650000000000047, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[80], [79]]"
82,"[[""1.727744579437417e9""], [""1.727744579437578e9""]]","[[""1.727744579512356e9""], [""1.727744579588353e9""]]","[[0.07493901252746582], [0.15077495574951172]]",0.15077495574951172,0.0029671192169189453,0.15374207496643066,"[0.015000000000000013, 0.009169999999999998, 0.9968250000000001, 0.99464, 0.0052, 0.037375000000000005, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.9947650000000001, 0.99185, 0.004794999999999999, 0.037570000000000006, 0.015000000000000013, 0.009169999999999998, 0.015000000000000013, 0.009169999999999998, 0.989695, 0.98452, 0.015234999999999999, 0.04826499999999999, 0.015000000000000013, 0.009170000000000003]","[[1.3877787807814457e-17, 1.734723475976807e-18, 2.5000000000052758e-5, 2.0000000000020002e-5, 0.00020000000000000052, 0.00012500000000000705, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 1.4999999999876223e-5, 4.999999999999449e-5, 0.00020499999999999859, 6.999999999999368e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0006650000000000267, 0.0005300000000000304, 0.00023500000000000083, 0.0007650000000000087, 1.3877787807814457e-17, 3.469446951953614e-18], [1.3877787807814457e-17, 1.734723475976807e-18, 2.4999999999941735e-5, 2.0000000000020002e-5, 0.00019999999999999966, 0.00012499999999999317, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 1.5000000000098268e-5, 4.999999999999449e-5, 0.0002050000000000012, 7.000000000000756e-5, 1.3877787807814457e-17, 1.734723475976807e-18, 1.3877787807814457e-17, 1.734723475976807e-18, 0.0006650000000000267, 0.0005299999999999194, 0.0002349999999999991, 0.0007649999999999879, 1.3877787807814457e-17, 3.469446951953614e-18]]","[[81], [80]]"
