Iteration,TX_Time,RX_Time,Delay,D_K,Delay_cc,T_K,Z12
21,"[[""1.727475638580019e9""], [""1.727475638580188e9""]]","[[""1.72747563865976e9""], [""1.727475638823327e9""]]","[[0.07974100112915039], [0.24313902854919434]]",0.24313902854919434,0.020385026931762695,0.26352405548095703,"[0.015, 0.009165, 0.997795, 0.9957149999999999, 0.00413, 0.036875000000000005, 0.015, 0.00917, 0.015, 0.009165, 0.9938849999999999, 0.9907900000000001, 0.004674999999999999, 0.03801500000000001, 0.015, 0.00917, 0.015, 0.009165, 0.9914149999999999, 0.986435, 0.014855, 0.04707000000000001, 0.015, 0.00917]"
22,"[[""1.727475638845349e9""], [""1.727475638845572e9""]]","[[""1.727475638931578e9""], [""1.727475639101062e9""]]","[[0.08622884750366211], [0.2554900646209717]]",0.2554900646209717,0.010493993759155273,0.26598405838012695,"[0.015, 0.009165, 0.99696, 0.994785, 0.004725000000000001, 0.03723, 0.015, 0.00917, 0.015, 0.009165, 0.9943, 0.991285, 0.00503, 0.037634999999999995, 0.015, 0.00917, 0.015, 0.009165, 0.9914149999999999, 0.98644, 0.015014999999999997, 0.047029999999999995, 0.015, 0.00917]"
23,"[[""1.72747563911317e9""], [""1.727475639113368e9""]]","[[""1.727475639332681e9""], [""1.727475639353449e9""]]","[[0.2195110321044922], [0.2400810718536377]]",0.2400810718536377,0.010567903518676758,0.25064897537231445,"[0.015, 0.009165, 0.9962700000000001, 0.9939899999999999, 0.005175, 0.037654999999999994, 0.015, 0.00917, 0.015, 0.009165, 0.9946950000000001, 0.99176, 0.005255000000000001, 0.037335, 0.015, 0.00917, 0.015, 0.009165, 0.9913000000000001, 0.9863250000000001, 0.015015000000000002, 0.04716, 0.015, 0.00917]"
24,"[[""1.727475639365726e9""], [""1.727475639365898e9""]]","[[""1.727475639459582e9""], [""1.727475639613133e9""]]","[[0.0938560962677002], [0.24723505973815918]]",0.24723505973815918,0.010249137878417969,0.25748419761657715,"[0.015, 0.009165, 0.995825, 0.993475, 0.005390000000000001, 0.03798000000000001, 0.015, 0.00917, 0.015, 0.009165, 0.99502, 0.992135, 0.005295, 0.037145000000000004, 0.015, 0.00917, 0.015, 0.009165, 0.9911549999999999, 0.9861549999999999, 0.014909999999999996, 0.047369999999999995, 0.015, 0.00917]"
25,"[[""1.727475639625161e9""], [""1.72747563962534e9""]]","[[""1.727475639719705e9""], [""1.727475639873176e9""]]","[[0.0945441722869873], [0.24783611297607422]]",0.24783611297607422,0.010408878326416016,0.25824499130249023,"[0.015, 0.009165, 0.995665, 0.99329, 0.0054199999999999995, 0.038114999999999996, 0.015, 0.00917, 0.015, 0.009165, 0.9952149999999998, 0.9923600000000001, 0.00521, 0.037059999999999996, 0.015, 0.00917, 0.015, 0.009165, 0.9910050000000001, 0.9859900000000001, 0.014790000000000001, 0.047560000000000005, 0.015, 0.00917]"
26,"[[""1.727475639885424e9""], [""1.727475639885616e9""]]","[[""1.727475639979836e9""], [""1.727475640123142e9""]]","[[0.09441208839416504], [0.23752593994140625]]",0.23752593994140625,0.010744094848632812,0.24827003479003906,"[0.015, 0.009165, 0.99577, 0.99341, 0.005345, 0.038060000000000004, 0.015, 0.00917, 0.015, 0.009165, 0.99526, 0.9924149999999998, 0.0050799999999999994, 0.03706, 0.015, 0.00917, 0.015, 0.009165, 0.9909, 0.985865, 0.014734999999999998, 0.047665, 0.015, 0.00917]"
27,"[[""1.727475640135772e9""], [""1.727475640135942e9""]]","[[""1.727475640229701e9""], [""1.727475640381203e9""]]","[[0.09392905235290527], [0.24526095390319824]]",0.24526095390319824,0.010352134704589844,0.2556130886077881,"[0.015, 0.009165, 0.99604, 0.99373, 0.00523, 0.03788, 0.015, 0.00917, 0.015, 0.009165, 0.9951800000000001, 0.9923100000000001, 0.004975, 0.037134999999999994, 0.015, 0.00917, 0.015, 0.009165, 0.99083, 0.9857799999999999, 0.014770000000000002, 0.047685000000000005, 0.015, 0.00917]"
28,"[[""1.727475640393551e9""], [""1.727475640393774e9""]]","[[""1.727475640500059e9""], [""1.727475640633391e9""]]","[[0.10650777816772461], [0.23961687088012695]]",0.23961687088012695,0.010445117950439453,0.2500619888305664,"[0.015, 0.009165, 0.996385, 0.99412, 0.005115, 0.037645, 0.015, 0.00917, 0.015, 0.009165, 0.994995, 0.9921, 0.00492, 0.03726, 0.015, 0.00917, 0.015, 0.009165, 0.990795, 0.98574, 0.014875, 0.04765, 0.015, 0.00917]"
29,"[[""1.727475640646022e9""], [""1.727475640646212e9""]]","[[""1.727475640741496e9""], [""1.727475640883581e9""]]","[[0.0954740047454834], [0.23736882209777832]]",0.23736882209777832,0.010560035705566406,0.24792885780334473,"[0.015, 0.009165, 0.9966999999999999, 0.99448, 0.005015, 0.03743, 0.015, 0.00917, 0.015, 0.009165, 0.994765, 0.991835, 0.004905, 0.037419999999999995, 0.015, 0.00917, 0.015, 0.009165, 0.9907900000000001, 0.98573, 0.014995, 0.04759, 0.015, 0.00917]"
30,"[[""1.727475640896215e9""], [""1.727475640896405e9""]]","[[""1.727475640989646e9""], [""1.727475641143264e9""]]","[[0.09343099594116211], [0.24685907363891602]]",0.24685907363891602,0.010561943054199219,0.25742101669311523,"[0.015, 0.009165, 0.9969300000000001, 0.994745, 0.00494, 0.037290000000000004, 0.015, 0.00917, 0.015, 0.009165, 0.994555, 0.99159, 0.004915, 0.03757, 0.015, 0.00917, 0.015, 0.009165, 0.990805, 0.98575, 0.015095, 0.04753, 0.015, 0.00917]"
31,"[[""1.727475641155973e9""], [""1.727475641156152e9""]]","[[""1.727475641249431e9""], [""1.727475641395116e9""]]","[[0.09345793724060059], [0.23896408081054688]]",0.23896408081054688,0.011143922805786133,0.250108003616333,"[0.015, 0.009165, 0.997035, 0.99487, 0.004884999999999999, 0.037235, 0.015, 0.00917, 0.015, 0.009165, 0.99439, 0.9914, 0.0049499999999999995, 0.03768, 0.015, 0.00917, 0.015, 0.009165, 0.9908399999999999, 0.985785, 0.01515, 0.04749, 0.015, 0.00917]"
32,"[[""1.727475641408585e9""], [""1.727475641408787e9""]]","[[""1.727475641609495e9""], [""1.727475641645191e9""]]","[[0.20090985298156738], [0.2364039421081543]]",0.2364039421081543,0.010380983352661133,0.24678492546081543,"[0.015, 0.009165, 0.9970349999999999, 0.9948650000000001, 0.0048600000000000015, 0.03725, 0.015, 0.00917, 0.015, 0.009165, 0.994315, 0.9913050000000001, 0.004975000000000002, 0.037735, 0.015, 0.00917, 0.015, 0.009165, 0.990875, 0.985835, 0.01515, 0.047465, 0.015, 0.00917]"
33,"[[""1.727475641658706e9""], [""1.727475641658902e9""]]","[[""1.727475641744625e9""], [""1.727475641913265e9""]]","[[0.08591914176940918], [0.2543630599975586]]",0.2543630599975586,0.010657072067260742,0.26502013206481934,"[0.015, 0.009165, 0.9969450000000001, 0.9947649999999999, 0.00487, 0.037315, 0.015, 0.00917, 0.015, 0.009165, 0.9943200000000001, 0.9913199999999999, 0.005004999999999999, 0.03773, 0.015, 0.00917, 0.015, 0.009165, 0.99091, 0.9858750000000001, 0.015119999999999998, 0.04746, 0.015, 0.00917]"
34,"[[""1.727475641926237e9""], [""1.727475641926413e9""]]","[[""1.727475642017659e9""], [""1.727475642174771e9""]]","[[0.09142184257507324], [0.24835801124572754]]",0.24835801124572754,0.010623931884765625,0.25898194313049316,"[0.015, 0.009169999999999998, 0.9968049999999999, 0.9946050000000001, 0.0049, 0.03741, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.994395, 0.9914050000000001, 0.00502, 0.037675, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.9909450000000001, 0.98591, 0.015064999999999999, 0.047455, 0.015, 0.00917]"
35,"[[""1.727475642187842e9""], [""1.727475642188043e9""]]","[[""1.727475642282387e9""], [""1.727475642423267e9""]]","[[0.09454512596130371], [0.23522377014160156]]",0.23522377014160156,0.010258197784423828,0.2454819679260254,"[0.015, 0.009170000000000001, 0.996665, 0.99444, 0.0049499999999999995, 0.037495, 0.015, 0.00917, 0.015, 0.009170000000000001, 0.9945099999999999, 0.9915399999999999, 0.005025, 0.03759, 0.015, 0.00917, 0.015, 0.009170000000000001, 0.9909650000000001, 0.9859399999999999, 0.015009999999999999, 0.04746, 0.015, 0.00917]"
36,"[[""1.727475642435978e9""], [""1.727475642436164e9""]]","[[""1.727475642524734e9""], [""1.727475642673337e9""]]","[[0.08875608444213867], [0.23717308044433594]]",0.23717308044433594,0.0213320255279541,0.25850510597229004,"[0.015, 0.009169999999999998, 0.9965499999999999, 0.99431, 0.005, 0.037565, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.994625, 0.9916750000000001, 0.005025, 0.0375, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.99098, 0.98595, 0.01497, 0.04747, 0.015, 0.00917]"
37,"[[""1.727475642699866e9""], [""1.727475642700352e9""]]","[[""1.727475642797546e9""], [""1.727475642933101e9""]]","[[0.09767985343933105], [0.23274898529052734]]",0.23274898529052734,0.020821094512939453,0.2535700798034668,"[0.015, 0.009170000000000001, 0.9964799999999999, 0.994225, 0.00504, 0.037599999999999995, 0.015, 0.00917, 0.015, 0.009170000000000001, 0.9947199999999999, 0.991785, 0.005025, 0.037425, 0.015, 0.00917, 0.015, 0.009170000000000001, 0.9909699999999999, 0.98594, 0.014945000000000002, 0.047485, 0.015, 0.00917]"
38,"[[""1.727475642959251e9""], [""1.72747564295969e9""]]","[[""1.72747564305942e9""], [""1.727475643193206e9""]]","[[0.10016918182373047], [0.23351597785949707]]",0.23351597785949707,0.02069997787475586,0.25421595573425293,"[0.015, 0.009169999999999998, 0.996455, 0.9942, 0.005065, 0.037605, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.9947750000000001, 0.99185, 0.005015, 0.037385, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.9909549999999999, 0.9859199999999999, 0.014939999999999998, 0.047494999999999996, 0.015, 0.00917]"
39,"[[""1.727475643219733e9""], [""1.727475643220189e9""]]","[[""1.727475643339491e9""], [""1.727475643453031e9""]]","[[0.11975789070129395], [0.23284196853637695]]",0.23284196853637695,0.010875940322875977,0.24371790885925293,"[0.015, 0.009170000000000001, 0.9964700000000001, 0.99422, 0.005075, 0.03759, 0.015, 0.00917, 0.015, 0.009170000000000001, 0.9947900000000001, 0.991865, 0.005009999999999999, 0.03738, 0.015, 0.00917, 0.015, 0.009170000000000001, 0.9909300000000001, 0.9859, 0.01494, 0.04751000000000001, 0.015, 0.00917]"
40,"[[""1.727475643466821e9""], [""1.727475643467021e9""]]","[[""1.727475643569605e9""], [""1.727475643723195e9""]]","[[0.1027841567993164], [0.25617408752441406]]",0.25617408752441406,0.010293960571289062,0.2664680480957031,"[0.015, 0.009169999999999998, 0.9965200000000001, 0.994275, 0.0050550000000000005, 0.037559999999999996, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.99476, 0.99183, 0.005, 0.037405, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.99091, 0.9858750000000001, 0.014955, 0.04751999999999999, 0.015, 0.00917]"
