Iteration,TX_Time,RX_Time,Delay,D_K,Delay_cc,T_K,Z12,Primal_Residual,LocalUpdate
28,"[[""1.727745810431053e9""], [""1.727745810431231e9""]]","[[""1.727745810520171e9""], [""1.727745810655484e9""]]","[[0.08911800384521484], [0.22425293922424316]]",0.22425293922424316,0.024187088012695312,0.24844002723693848,"[0.015000000000000013, 0.0, 0.994475, 0.99099, 0.005005, 0.055435, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99183, 0.98744, 0.004705000000000001, 0.05584000000000001, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.98725, 0.980605, 0.015185, 0.06626000000000001, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.00019499999999994522, 0.00012000000000000899, 4.999999999999796e-6, 0.0003949999999999995, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 4.999999999999449e-5, 2.999999999997449e-5, 0.000295000000000001, 9.999999999989184e-6, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0002500000000000835, 0.00014500000000006175, 0.0001849999999999994, 0.00042999999999998595, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.00019500000000005624, 0.00012000000000000899, 4.999999999999796e-6, 0.0003949999999999995, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 4.999999999999449e-5, 2.999999999997449e-5, 0.00029499999999999926, 1.0000000000010001e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00024999999999997247, 0.00014499999999995072, 0.00018500000000000114, 0.0004300000000000137, 1.3877787807814457e-17, 0.00917]]","[[28], [27]]"
29,"[[""1.727745810681697e9""], [""1.72774581068187e9""]]","[[""1.727745810769168e9""], [""1.727745810895212e9""]]","[[0.08747100830078125], [0.21334195137023926]]",0.21334195137023926,0.024212121963500977,0.23755407333374023,"[0.015000000000000013, 0.0, 0.9944500000000001, 0.990955, 0.004965000000000001, 0.055455, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99178, 0.987375, 0.004739999999999999, 0.055854999999999995, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9874, 0.9807700000000001, 0.015154999999999998, 0.06614500000000001, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.00019000000000002348, 0.00011499999999997623, 3.500000000000031e-5, 0.00037500000000000033, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 4.0000000000040004e-5, 2.5000000000052758e-5, 0.0002599999999999998, 2.5000000000004186e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00018999999999991246, 0.00010999999999983245, 0.00015500000000000236, 0.00031499999999999584, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.00018999999999991246, 0.00011499999999997623, 3.499999999999944e-5, 0.00037500000000000033, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 4.0000000000040004e-5, 2.5000000000052758e-5, 0.0002600000000000007, 2.4999999999997247e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00019000000000002348, 0.00011000000000016552, 0.0001549999999999989, 0.0003150000000000097, 1.3877787807814457e-17, 0.00917]]","[[29], [28]]"
30,"[[""1.727745810921817e9""], [""1.727745810921983e9""]]","[[""1.727745811017141e9""], [""1.727745811135174e9""]]","[[0.09532403945922852], [0.21319103240966797]]",0.21319103240966797,0.024232864379882812,0.23742389678955078,"[0.015000000000000013, 0.0, 0.994315, 0.9908049999999999, 0.004959999999999999, 0.05556, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99172, 0.987305, 0.004834999999999999, 0.055865000000000005, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9876199999999999, 0.9810249999999998, 0.015105, 0.06599499999999998, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.00014499999999995072, 9.499999999995623e-5, 3.999999999999924e-5, 0.0002699999999999994, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.0000000000065512e-5, 1.4999999999987246e-5, 0.00016499999999999935, 3.499999999999337e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00010000000000010001, 5.500000000013827e-5, 0.00010499999999999919, 0.00016500000000001236, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.00014500000000006175, 9.500000000006725e-5, 4.000000000000097e-5, 0.0002699999999999994, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 9.99999999995449e-6, 1.4999999999987246e-5, 0.00016500000000000108, 3.500000000000725e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 9.999999999998899e-5, 5.4999999999805205e-5, 0.00010500000000000093, 0.0001649999999999846, 1.3877787807814457e-17, 0.00917]]","[[30], [29]]"
31,"[[""1.727745811161564e9""], [""1.727745811161735e9""]]","[[""1.727745811257533e9""], [""1.727745811375154e9""]]","[[0.09596896171569824], [0.21341896057128906]]",0.21341896057128906,0.02451300621032715,0.2379319667816162,"[0.015000000000000013, 0.0, 0.99412, 0.990585, 0.004960000000000001, 0.055709999999999996, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99166, 0.9872350000000001, 0.0049499999999999995, 0.055874999999999994, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.987845, 0.981295, 0.01505, 0.06584000000000001, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 7.00000000000145e-5, 4.500000000007276e-5, 4.000000000000097e-5, 0.00011999999999999511, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.0000000000065512e-5, 4.999999999921734e-6, 4.99999999999997e-5, 4.500000000000337e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.4999999999987246e-5, 4.999999999921734e-6, 5.000000000000143e-5, 9.999999999996123e-6, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 7.00000000000145e-5, 4.499999999996174e-5, 3.999999999999924e-5, 0.00012000000000000205, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 9.99999999995449e-6, 5.000000000032756e-6, 5.0000000000000565e-5, 4.499999999999643e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.4999999999987246e-5, 5.000000000032756e-6, 4.99999999999997e-5, 1.0000000000010001e-5, 1.3877787807814457e-17, 0.00917]]","[[31], [30]]"
32,"[[""1.727745811401846e9""], [""1.72774581140201e9""]]","[[""1.727745811489279e9""], [""1.727745811615258e9""]]","[[0.0874330997467041], [0.21324801445007324]]",0.21324801445007324,0.025264978408813477,0.23851299285888672,"[0.015000000000000013, 0.0, 0.99394, 0.9903649999999999, 0.004964999999999999, 0.05585, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9916200000000001, 0.9871949999999999, 0.005050000000000002, 0.05587, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.988035, 0.981515, 0.01499, 0.06572499999999999, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.0, 4.999999999921734e-6, 3.4999999999998574e-5, 2.0000000000006124e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.999999999997449e-5, 1.5000000000098268e-5, 4.999999999999796e-5, 3.999999999999837e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 5.500000000002725e-5, 3.500000000000725e-5, 9.999999999999593e-6, 0.00010499999999999399, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.0, 5.000000000032756e-6, 3.5000000000001176e-5, 1.9999999999999185e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 3.0000000000085514e-5, 1.4999999999987246e-5, 5.00000000000023e-5, 4.000000000000531e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 5.500000000002725e-5, 3.500000000000725e-5, 9.999999999999593e-6, 0.00010500000000000786, 1.3877787807814457e-17, 0.00917]]","[[32], [31]]"
33,"[[""1.727745811642784e9""], [""1.727745811642953e9""]]","[[""1.727745811729138e9""], [""1.727745811855034e9""]]","[[0.08635377883911133], [0.2120811939239502]]",0.2120811939239502,0.03450894355773926,0.24659013748168945,"[0.015000000000000013, 0.0, 0.9937900000000001, 0.9902000000000001, 0.0049700000000000005, 0.055955000000000005, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9916099999999999, 0.987185, 0.005114999999999998, 0.05586499999999999, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9881550000000001, 0.98165, 0.014939999999999998, 0.06565499999999999, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 5.999999999994898e-5, 3.999999999992898e-5, 3.0000000000000512e-5, 0.00012499999999999317, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 4.0000000000151026e-5, 2.5000000000052758e-5, 0.00011500000000000225, 3.500000000000725e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 9.500000000006725e-5, 6.0000000000060005e-5, 5.9999999999997555e-5, 0.0001749999999999946, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 6.0000000000060005e-5, 4.0000000000040004e-5, 2.9999999999999645e-5, 0.00012500000000000705, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 3.999999999992898e-5, 2.4999999999941735e-5, 0.00011499999999999792, 3.499999999999337e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 9.499999999984521e-5, 5.999999999994898e-5, 6.0000000000001025e-5, 0.00017500000000000848, 1.3877787807814457e-17, 0.00917]]","[[33], [32]]"
34,"[[""1.72774581189225e9""], [""1.727745811892448e9""]]","[[""1.727745811979301e9""], [""1.727745812105419e9""]]","[[0.0870509147644043], [0.21297097206115723]]",0.21297097206115723,0.034110069274902344,0.24708104133605957,"[0.015000000000000013, 0.0, 0.9937149999999999, 0.99011, 0.004980000000000001, 0.056014999999999995, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9916250000000001, 0.987205, 0.005135000000000002, 0.055845000000000006, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9881999999999999, 0.981695, 0.01491, 0.06564, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 9.500000000006725e-5, 4.999999999999449e-5, 2.000000000000092e-5, 0.0001850000000000046, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 3.4999999999896225e-5, 2.5000000000052758e-5, 0.00013499999999999797, 1.4999999999994185e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00010999999999983245, 6.499999999998174e-5, 8.99999999999998e-5, 0.0001900000000000096, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 9.499999999995623e-5, 4.999999999999449e-5, 1.9999999999999185e-5, 0.00018499999999999767, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 3.500000000011827e-5, 2.5000000000052758e-5, 0.0001350000000000023, 1.5000000000008062e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.00011000000000016552, 6.499999999998174e-5, 8.99999999999998e-5, 0.00018999999999999573, 1.3877787807814457e-17, 0.00917]]","[[34], [33]]"
35,"[[""1.727745812142531e9""], [""1.727745812142681e9""]]","[[""1.727745812229276e9""], [""1.727745812355178e9""]]","[[0.08674502372741699], [0.21249723434448242]]",0.21249723434448242,0.03032088279724121,0.24281811714172363,"[0.015000000000000013, 0.0, 0.993705, 0.9901, 0.00499, 0.056014999999999995, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99166, 0.9872450000000002, 0.0051199999999999996, 0.05582999999999999, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9881650000000001, 0.9816549999999999, 0.014905, 0.065675, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 9.500000000006725e-5, 6.0000000000060005e-5, 9.999999999999593e-6, 0.0001850000000000046, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.0000000000020002e-5, 1.4999999999876223e-5, 0.00012000000000000031, 6.938893903907228e-18, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 9.500000000006725e-5, 5.499999999991623e-5, 9.49999999999996e-5, 0.00015500000000000236, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 9.499999999995623e-5, 5.999999999994898e-5, 1.000000000000046e-5, 0.00018499999999999767, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.0000000000020002e-5, 1.5000000000098268e-5, 0.00011999999999999945, 6.938893903907228e-18, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 9.499999999995623e-5, 5.500000000002725e-5, 9.49999999999996e-5, 0.00015500000000000236, 1.3877787807814457e-17, 0.00917]]","[[35], [34]]"
36,"[[""1.727745812389372e9""], [""1.727745812389531e9""]]","[[""1.727745812481307e9""], [""1.727745812605055e9""]]","[[0.0919349193572998], [0.21552419662475586]]",0.21552419662475586,0.03139901161193848,0.24692320823669434,"[0.015000000000000013, 0.0, 0.9937549999999999, 0.9901550000000001, 0.005005, 0.05597, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.991705, 0.9872949999999999, 0.0050799999999999994, 0.055810000000000005, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9880800000000001, 0.98156, 0.014920000000000001, 0.065725, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 7.500000000004725e-5, 4.4999999999850715e-5, 4.999999999999796e-6, 0.00014000000000000123, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 5.000000000032756e-6, 5.000000000032756e-6, 8.000000000000021e-5, 2.0000000000006124e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 7.00000000000145e-5, 4.0000000000040004e-5, 8.000000000000021e-5, 0.00010500000000000786, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 7.499999999993623e-5, 4.500000000007276e-5, 4.999999999999796e-6, 0.00014000000000000123, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 4.999999999921734e-6, 4.999999999921734e-6, 7.999999999999934e-5, 1.9999999999992246e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 6.999999999990347e-5, 4.0000000000040004e-5, 7.999999999999848e-5, 0.00010499999999999399, 1.3877787807814457e-17, 0.00917]]","[[36], [35]]"
37,"[[""1.727745812639119e9""], [""1.727745812639264e9""]]","[[""1.727745812729421e9""], [""1.727745812855348e9""]]","[[0.0903019905090332], [0.21608400344848633]]",0.21608400344848633,0.03212380409240723,0.24820780754089355,"[0.015000000000000013, 0.0, 0.993835, 0.9902549999999999, 0.0050100000000000006, 0.05591, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9917400000000001, 0.98733, 0.0050349999999999995, 0.055799999999999995, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9879749999999999, 0.981445, 0.014955, 0.06579499999999999, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 4.499999999996174e-5, 2.500000000016378e-5, 9.999999999999593e-6, 7.999999999999674e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.0000000000065512e-5, 0.0, 3.500000000000031e-5, 2.9999999999995308e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.4999999999941735e-5, 1.4999999999987246e-5, 4.49999999999999e-5, 3.499999999999337e-5, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 4.500000000007276e-5, 2.4999999999830713e-5, 1.000000000000046e-5, 8.000000000000368e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 9.99999999995449e-6, 0.0, 3.499999999999944e-5, 3.0000000000002247e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.5000000000052758e-5, 1.4999999999987246e-5, 4.49999999999999e-5, 3.500000000000725e-5, 1.3877787807814457e-17, 0.00917]]","[[37], [36]]"
38,"[[""1.727745812890308e9""], [""1.727745812890464e9""]]","[[""1.727745812979591e9""], [""1.727745813113271e9""]]","[[0.08928298950195312], [0.2228069305419922]]",0.2228069305419922,0.03166007995605469,0.2544670104980469,"[0.015000000000000013, 0.0, 0.9939250000000001, 0.9903550000000001, 0.005015, 0.05584499999999999, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99176, 0.98736, 0.004985, 0.055795, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9878800000000001, 0.9813350000000001, 0.01499, 0.06585, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 4.999999999921734e-6, 4.999999999921734e-6, 1.4999999999999389e-5, 1.5000000000008062e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.0000000000020002e-5, 1.0000000000065512e-5, 1.5000000000000256e-5, 3.500000000000031e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 9.99999999995449e-6, 4.999999999921734e-6, 9.999999999999593e-6, 1.9999999999992246e-5, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 5.000000000032756e-6, 5.000000000143778e-6, 1.5000000000000256e-5, 1.4999999999994185e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.0000000000020002e-5, 9.99999999995449e-6, 1.5000000000000256e-5, 3.500000000000031e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.0000000000065512e-5, 5.000000000032756e-6, 9.999999999999593e-6, 2.0000000000006124e-5, 1.3877787807814457e-17, 0.00917]]","[[38], [37]]"
39,"[[""1.727745813147804e9""], [""1.727745813147961e9""]]","[[""1.727745813229302e9""], [""1.72774581335524e9""]]","[[0.0814979076385498], [0.20727920532226562]]",0.20727920532226562,0.03183579444885254,0.23911499977111816,"[0.015000000000000013, 0.0, 0.994, 0.9904449999999999, 0.005019999999999999, 0.055785, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.991765, 0.9873649999999999, 0.004955000000000001, 0.0558, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.98781, 0.98125, 0.015019999999999999, 0.06589, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 2.0000000000020002e-5, 1.4999999999876223e-5, 2.000000000000092e-5, 4.500000000000337e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.5000000000052758e-5, 1.4999999999987246e-5, 4.500000000000077e-5, 3.0000000000002247e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 3.0000000000085514e-5, 2.0000000000020002e-5, 2.000000000000092e-5, 5.9999999999990616e-5, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 2.0000000000020002e-5, 1.5000000000098268e-5, 1.9999999999999185e-5, 4.499999999999643e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.4999999999941735e-5, 1.5000000000098268e-5, 4.4999999999999034e-5, 2.9999999999995308e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.999999999997449e-5, 1.999999999990898e-5, 1.9999999999999185e-5, 6.0000000000004494e-5, 1.3877787807814457e-17, 0.00917]]","[[39], [38]]"
40,"[[""1.727745813390003e9""], [""1.727745813390151e9""]]","[[""1.727745813479543e9""], [""1.727745813605477e9""]]","[[0.08954000473022461], [0.21532607078552246]]",0.21532607078552246,0.034552812576293945,0.2498788833618164,"[0.015000000000000013, 0.0, 0.9940449999999998, 0.9904900000000001, 0.00502, 0.055755, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99176, 0.9873500000000001, 0.004945, 0.055815000000000003, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9877750000000001, 0.98121, 0.015040000000000001, 0.06591, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 3.4999999999896225e-5, 2.0000000000131024e-5, 2.0000000000000052e-5, 7.499999999999868e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.0000000000020002e-5, 1.0000000000065512e-5, 5.4999999999999494e-5, 1.5000000000001124e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 4.499999999996174e-5, 2.999999999997449e-5, 3.999999999999837e-5, 7.999999999999674e-5, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 3.500000000011827e-5, 1.999999999990898e-5, 2.0000000000000052e-5, 7.499999999999868e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.0000000000020002e-5, 9.99999999995449e-6, 5.500000000000036e-5, 1.4999999999994185e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 4.500000000007276e-5, 2.999999999997449e-5, 4.000000000000184e-5, 7.999999999999674e-5, 1.3877787807814457e-17, 0.00917]]","[[40], [39]]"
41,"[[""1.727745813642934e9""], [""1.727745813643094e9""]]","[[""1.727745813729386e9""], [""1.727745813855152e9""]]","[[0.08645200729370117], [0.21205782890319824]]",0.21205782890319824,0.03448915481567383,0.24654698371887207,"[0.015000000000000013, 0.0, 0.9940599999999999, 0.990505, 0.0050100000000000006, 0.055745, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9917349999999999, 0.9873299999999998, 0.004944999999999998, 0.05582999999999999, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.9877750000000001, 0.9812100000000001, 0.015044999999999996, 0.06590999999999998, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 3.999999999992898e-5, 2.4999999999941735e-5, 9.999999999999593e-6, 8.500000000000174e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.4999999999876223e-5, 9.999999999843467e-6, 5.499999999999776e-5, 6.938893903907228e-18, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 4.499999999996174e-5, 2.999999999986347e-5, 4.500000000000337e-5, 8.000000000001062e-5, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 4.0000000000040004e-5, 2.5000000000052758e-5, 1.000000000000046e-5, 8.49999999999948e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 1.5000000000098268e-5, 1.0000000000176534e-5, 5.5000000000002096e-5, 6.938893903907228e-18, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 4.500000000007276e-5, 3.0000000000085514e-5, 4.499999999999643e-5, 7.999999999998286e-5, 1.3877787807814457e-17, 0.00917]]","[[41], [40]]"
42,"[[""1.727745813892523e9""], [""1.727745813892741e9""]]","[[""1.727745813979204e9""], [""1.727745814105622e9""]]","[[0.08668088912963867], [0.21288108825683594]]",0.21288108825683594,0.0348508358001709,0.24773192405700684,"[0.015000000000000013, 0.0, 0.994045, 0.99049, 0.005000000000000001, 0.05576, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.99171, 0.9873000000000001, 0.004960000000000001, 0.05584, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.987805, 0.9812399999999999, 0.015040000000000001, 0.06589, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 3.500000000000725e-5, 2.0000000000020002e-5, 8.673617379884035e-19, 6.999999999999368e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0, 1.1102230246251565e-16, 4.000000000000097e-5, 9.999999999996123e-6, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 3.500000000000725e-5, 2.0000000000131024e-5, 3.999999999999837e-5, 5.9999999999990616e-5, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 3.500000000000725e-5, 2.0000000000020002e-5, 8.673617379884035e-19, 7.000000000000062e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.0, 1.1102230246251565e-16, 3.999999999999924e-5, 1.0000000000003062e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 3.500000000000725e-5, 1.999999999990898e-5, 4.000000000000184e-5, 6.0000000000004494e-5, 1.3877787807814457e-17, 0.00917]]","[[42], [41]]"
43,"[[""1.727745814143405e9""], [""1.727745814143561e9""]]","[[""1.727745814229471e9""], [""1.727745814355184e9""]]","[[0.08606600761413574], [0.2116231918334961]]",0.2116231918334961,0.03223991394042969,0.24386310577392578,"[0.015000000000000013, 0.0, 0.9940150000000001, 0.990455, 0.0049949999999999994, 0.055784999999999994, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.991695, 0.9872799999999999, 0.00498, 0.05585, 0.015000000000000013, 0.0, 0.015000000000000013, 0.0, 0.987845, 0.981295, 0.015029999999999998, 0.06586, 0.015000000000000013, 0.0]","[[1.3877787807814457e-17, 0.00917, 2.5000000000052758e-5, 1.4999999999987246e-5, 4.999999999999796e-6, 4.499999999999643e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 5.000000000032756e-6, 1.1102230246251565e-16, 2.0000000000000052e-5, 2.0000000000006124e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.5000000000052758e-5, 1.4999999999987246e-5, 3.0000000000002247e-5, 3.0000000000002247e-5, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 2.4999999999941735e-5, 1.4999999999987246e-5, 5.000000000000664e-6, 4.500000000000337e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 5.000000000032756e-6, 1.1102230246251565e-16, 2.0000000000000052e-5, 1.9999999999999185e-5, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 2.4999999999941735e-5, 1.4999999999987246e-5, 2.9999999999998778e-5, 3.0000000000002247e-5, 1.3877787807814457e-17, 0.00917]]","[[43], [42]]"
