Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	corrupt	TBler
11.312	UL	1131	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
11.312	UL	1131	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
11.4065	UL	1140	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
11.4065	UL	1140	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
11.4115	UL	1141	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
11.4115	UL	1141	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
11.412	UL	1141	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
11.412	UL	1141	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
11.5065	UL	1150	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
11.5065	UL	1150	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
11.5115	UL	1151	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
11.5115	UL	1151	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
11.512	UL	1151	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
11.512	UL	1151	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
11.6065	UL	1160	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
11.6065	UL	1160	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
11.6115	UL	1161	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
11.6115	UL	1161	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
11.612	UL	1161	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
11.612	UL	1161	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
11.7065	UL	1170	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
11.7065	UL	1170	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
11.7115	UL	1171	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
11.7115	UL	1171	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
11.712	UL	1171	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
11.712	UL	1171	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
11.8065	UL	1180	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
11.8065	UL	1180	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
11.8115	UL	1181	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
11.8115	UL	1181	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
11.812	UL	1181	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
11.812	UL	1181	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
11.9065	UL	1190	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
11.9065	UL	1190	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
11.9115	UL	1191	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
11.9115	UL	1191	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
11.912	UL	1191	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
11.912	UL	1191	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
12.0065	UL	1200	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
12.0065	UL	1200	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
12.0115	UL	1201	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
12.0115	UL	1201	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
12.012	UL	1201	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
12.012	UL	1201	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
12.1065	UL	1210	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
12.1065	UL	1210	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
12.1115	UL	1211	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
12.1115	UL	1211	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
12.112	UL	1211	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
12.112	UL	1211	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
12.2065	UL	1220	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
12.2065	UL	1220	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
12.2115	UL	1221	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
12.2115	UL	1221	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
12.212	UL	1221	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
12.212	UL	1221	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
12.3065	UL	1230	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
12.3065	UL	1230	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
12.3115	UL	1231	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
12.3115	UL	1231	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
12.312	UL	1231	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
12.312	UL	1231	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
12.4065	UL	1240	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
12.4065	UL	1240	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
12.4115	UL	1241	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
12.4115	UL	1241	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
12.412	UL	1241	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
12.412	UL	1241	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
12.5065	UL	1250	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
12.5065	UL	1250	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
12.5115	UL	1251	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
12.5115	UL	1251	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
12.512	UL	1251	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
12.512	UL	1251	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
12.6065	UL	1260	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
12.6065	UL	1260	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
12.6115	UL	1261	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
12.6115	UL	1261	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
12.612	UL	1261	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
12.612	UL	1261	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
12.7065	UL	1270	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
12.7065	UL	1270	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
12.7115	UL	1271	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
12.7115	UL	1271	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
12.712	UL	1271	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
12.712	UL	1271	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
12.8065	UL	1280	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
12.8065	UL	1280	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
12.8115	UL	1281	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
12.8115	UL	1281	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
12.812	UL	1281	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
12.812	UL	1281	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
12.9065	UL	1290	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
12.9065	UL	1290	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
12.9115	UL	1291	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
12.9115	UL	1291	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
12.912	UL	1291	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
12.912	UL	1291	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
13.0065	UL	1300	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
13.0065	UL	1300	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
13.0115	UL	1301	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
13.0115	UL	1301	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
13.012	UL	1301	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
13.012	UL	1301	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
13.1065	UL	1310	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
13.1065	UL	1310	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
13.1115	UL	1311	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
13.1115	UL	1311	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
13.112	UL	1311	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
13.112	UL	1311	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
13.2065	UL	1320	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
13.2065	UL	1320	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
13.2115	UL	1321	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
13.2115	UL	1321	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
13.212	UL	1321	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
13.212	UL	1321	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
13.3065	UL	1330	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
13.3065	UL	1330	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
13.3115	UL	1331	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
13.3115	UL	1331	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
13.312	UL	1331	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
13.312	UL	1331	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
13.4065	UL	1340	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
13.4065	UL	1340	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
13.4115	UL	1341	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
13.4115	UL	1341	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
13.412	UL	1341	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
13.412	UL	1341	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
13.5065	UL	1350	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
13.5065	UL	1350	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
13.5115	UL	1351	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
13.5115	UL	1351	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
13.512	UL	1351	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
13.512	UL	1351	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
13.6065	UL	1360	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
13.6065	UL	1360	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
13.6115	UL	1361	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
13.6115	UL	1361	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
13.612	UL	1361	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
13.612	UL	1361	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
13.7065	UL	1370	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
13.7065	UL	1370	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
13.7115	UL	1371	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
13.7115	UL	1371	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
13.712	UL	1371	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
13.712	UL	1371	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
13.8065	UL	1380	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
13.8065	UL	1380	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
13.8115	UL	1381	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
13.8115	UL	1381	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
13.812	UL	1381	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
13.812	UL	1381	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
13.9065	UL	1390	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
13.9065	UL	1390	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
13.9115	UL	1391	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
13.9115	UL	1391	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
13.912	UL	1391	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
13.912	UL	1391	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
14.0065	UL	1400	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
14.0065	UL	1400	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
14.0115	UL	1401	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
14.0115	UL	1401	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
14.012	UL	1401	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
14.012	UL	1401	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
14.1065	UL	1410	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
14.1065	UL	1410	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
14.1115	UL	1411	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
14.1115	UL	1411	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
14.112	UL	1411	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
14.112	UL	1411	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
14.2065	UL	1420	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
14.2065	UL	1420	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
14.2115	UL	1421	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
14.2115	UL	1421	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
14.212	UL	1421	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
14.212	UL	1421	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
14.3065	UL	1430	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
14.3065	UL	1430	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
14.3115	UL	1431	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
14.3115	UL	1431	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
14.312	UL	1431	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
14.312	UL	1431	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
14.4065	UL	1440	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
14.4065	UL	1440	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
14.4115	UL	1441	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
14.4115	UL	1441	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
14.412	UL	1441	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
14.412	UL	1441	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
14.5065	UL	1450	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
14.5065	UL	1450	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
14.5115	UL	1451	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
14.5115	UL	1451	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
14.512	UL	1451	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
14.512	UL	1451	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
14.6065	UL	1460	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
14.6065	UL	1460	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
14.6115	UL	1461	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
14.6115	UL	1461	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
14.612	UL	1461	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
14.612	UL	1461	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
14.7065	UL	1470	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
14.7065	UL	1470	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
14.7115	UL	1471	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
14.7115	UL	1471	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
14.712	UL	1471	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
14.712	UL	1471	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
14.8065	UL	1480	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
14.8065	UL	1480	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
14.8115	UL	1481	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
14.8115	UL	1481	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
14.812	UL	1481	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
14.812	UL	1481	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
14.9065	UL	1490	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
14.9065	UL	1490	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
14.9115	UL	1491	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
14.9115	UL	1491	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
14.912	UL	1491	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
14.912	UL	1491	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
15.0065	UL	1500	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
15.0065	UL	1500	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
15.0115	UL	1501	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
15.0115	UL	1501	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
15.012	UL	1501	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
15.012	UL	1501	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
15.1065	UL	1510	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
15.1065	UL	1510	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
15.1115	UL	1511	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
15.1115	UL	1511	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
15.112	UL	1511	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
15.112	UL	1511	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
15.2065	UL	1520	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
15.2065	UL	1520	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
15.2115	UL	1521	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
15.2115	UL	1521	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
15.212	UL	1521	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
15.212	UL	1521	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
15.3065	UL	1530	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
15.3065	UL	1530	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
15.3115	UL	1531	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
15.3115	UL	1531	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
15.312	UL	1531	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
15.312	UL	1531	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
15.4065	UL	1540	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
15.4065	UL	1540	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
15.4115	UL	1541	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
15.4115	UL	1541	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
15.412	UL	1541	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
15.412	UL	1541	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
15.5065	UL	1550	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
15.5065	UL	1550	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
15.5115	UL	1551	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
15.5115	UL	1551	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
15.512	UL	1551	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
15.512	UL	1551	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
15.6065	UL	1560	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
15.6065	UL	1560	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
15.6115	UL	1561	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
15.6115	UL	1561	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
15.612	UL	1561	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
15.612	UL	1561	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
15.7065	UL	1570	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
15.7065	UL	1570	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
15.7115	UL	1571	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
15.7115	UL	1571	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
15.712	UL	1571	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
15.712	UL	1571	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
15.8065	UL	1580	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
15.8065	UL	1580	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
15.8115	UL	1581	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
15.8115	UL	1581	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
15.812	UL	1581	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
15.812	UL	1581	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
15.9065	UL	1590	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
15.9065	UL	1590	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
15.9115	UL	1591	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
15.9115	UL	1591	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
15.912	UL	1591	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
15.912	UL	1591	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
16.0065	UL	1600	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
16.0065	UL	1600	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
16.0115	UL	1601	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
16.0115	UL	1601	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
16.012	UL	1601	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
16.012	UL	1601	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
16.1065	UL	1610	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
16.1065	UL	1610	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
16.1115	UL	1611	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
16.1115	UL	1611	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
16.112	UL	1611	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
16.112	UL	1611	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
16.2065	UL	1620	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
16.2065	UL	1620	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
16.2115	UL	1621	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
16.2115	UL	1621	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
16.212	UL	1621	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
16.212	UL	1621	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
16.3065	UL	1630	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
16.3065	UL	1630	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
16.3115	UL	1631	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
16.3115	UL	1631	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
16.312	UL	1631	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
16.312	UL	1631	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
16.4065	UL	1640	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
16.4065	UL	1640	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
16.4115	UL	1641	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
16.4115	UL	1641	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
16.412	UL	1641	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
16.412	UL	1641	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
16.5065	UL	1650	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
16.5065	UL	1650	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
16.5115	UL	1651	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
16.5115	UL	1651	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
16.512	UL	1651	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
16.512	UL	1651	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
16.6065	UL	1660	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
16.6065	UL	1660	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
16.6115	UL	1661	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
16.6115	UL	1661	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
16.612	UL	1661	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
16.612	UL	1661	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
16.7065	UL	1670	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
16.7065	UL	1670	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
16.7115	UL	1671	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
16.7115	UL	1671	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
16.712	UL	1671	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
16.712	UL	1671	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
16.8065	UL	1680	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
16.8065	UL	1680	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
16.8115	UL	1681	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
16.8115	UL	1681	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
16.812	UL	1681	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
16.812	UL	1681	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
16.9065	UL	1690	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
16.9065	UL	1690	6	0	12	1	1	01	403	28	1	0	44.8656	0	0	
16.9115	UL	1691	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
16.9115	UL	1691	1	0	0	13	1	01	5271	28	1	0	44.8656	0	0	
16.912	UL	1691	1	1	7	6	1	01	2433	28	1	0	44.8656	0	0	
