Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
13.811	1	0	1	-69.8399
13.8117	1	0	1	-69.8399
13.8524	1	0	1	-69.8399
13.9015	1	0	1	-69.8399
13.9024	1	0	1	-69.8399
13.9064	1	0	1	-69.8399
13.911	1	0	1	-69.8399
13.9117	1	0	1	-69.8399
13.9524	1	0	1	-69.8399
14.0015	1	0	1	-69.8399
14.0024	1	0	1	-69.8399
14.0064	1	0	1	-69.8399
14.011	1	0	1	-69.8399
14.0117	1	0	1	-69.8399
14.0524	1	0	1	-69.8399
14.1015	1	0	1	-69.8399
14.1024	1	0	1	-69.8399
14.1064	1	0	1	-69.8399
14.111	1	0	1	-69.8399
14.1117	1	0	1	-69.8399
14.1524	1	0	1	-69.8399
14.2015	1	0	1	-69.8399
14.2024	1	0	1	-69.8399
14.2064	1	0	1	-69.8399
14.211	1	0	1	-69.8399
14.2117	1	0	1	-69.8399
14.2524	1	0	1	-69.8399
14.3015	1	0	1	-69.8399
14.3024	1	0	1	-69.8399
14.3064	1	0	1	-69.8399
14.311	1	0	1	-69.8399
14.3117	1	0	1	-69.8399
14.3524	1	0	1	-69.8399
14.4015	1	0	1	-69.8399
14.4024	1	0	1	-69.8399
14.4064	1	0	1	-69.8399
14.411	1	0	1	-69.8399
14.4117	1	0	1	-69.8399
14.4524	1	0	1	-69.8399
14.5015	1	0	1	-69.8399
14.5024	1	0	1	-69.8399
14.5064	1	0	1	-69.8399
14.511	1	0	1	-69.8399
14.5117	1	0	1	-69.8399
14.5524	1	0	1	-69.8399
14.6015	1	0	1	-69.8399
14.6024	1	0	1	-69.8399
14.6064	1	0	1	-69.8399
14.611	1	0	1	-69.8399
14.6117	1	0	1	-69.8399
14.6524	1	0	1	-69.8399
14.7015	1	0	1	-69.8399
14.7024	1	0	1	-69.8399
14.7064	1	0	1	-69.8399
14.711	1	0	1	-69.8399
14.7117	1	0	1	-69.8399
14.7524	1	0	1	-69.8399
14.8015	1	0	1	-69.8399
14.8024	1	0	1	-69.8399
14.8064	1	0	1	-69.8399
14.811	1	0	1	-69.8399
14.8117	1	0	1	-69.8399
14.8524	1	0	1	-69.8399
14.9015	1	0	1	-69.8399
14.9024	1	0	1	-69.8399
14.9064	1	0	1	-69.8399
14.911	1	0	1	-69.8399
14.9117	1	0	1	-69.8399
14.9524	1	0	1	-69.8399
15.0015	1	0	1	-69.8399
15.0024	1	0	1	-69.8399
15.0064	1	0	1	-69.8399
15.011	1	0	1	-69.8399
15.0117	1	0	1	-69.8399
15.0524	1	0	1	-69.8399
15.1015	1	0	1	-69.8399
15.1024	1	0	1	-69.8399
15.1064	1	0	1	-69.8399
15.111	1	0	1	-69.8399
15.1117	1	0	1	-69.8399
15.1524	1	0	1	-69.8399
15.2015	1	0	1	-69.8399
15.2024	1	0	1	-69.8399
15.2064	1	0	1	-69.8399
15.211	1	0	1	-69.8399
15.2117	1	0	1	-69.8399
15.2524	1	0	1	-69.8399
15.3015	1	0	1	-69.8399
15.3024	1	0	1	-69.8399
15.3064	1	0	1	-69.8399
15.311	1	0	1	-69.8399
15.3117	1	0	1	-69.8399
15.3524	1	0	1	-69.8399
15.4015	1	0	1	-69.8399
15.4024	1	0	1	-69.8399
15.4064	1	0	1	-69.8399
15.411	1	0	1	-69.8399
15.4117	1	0	1	-69.8399
15.4524	1	0	1	-69.8399
15.5015	1	0	1	-69.8399
15.5024	1	0	1	-69.8399
15.5064	1	0	1	-69.8399
15.511	1	0	1	-69.8399
15.5117	1	0	1	-69.8399
15.5524	1	0	1	-69.8399
15.6015	1	0	1	-69.8399
15.6024	1	0	1	-69.8399
15.6064	1	0	1	-69.8399
15.611	1	0	1	-69.8399
15.6117	1	0	1	-69.8399
15.6524	1	0	1	-69.8399
15.7015	1	0	1	-69.8399
15.7024	1	0	1	-69.8399
15.7064	1	0	1	-69.8399
15.711	1	0	1	-69.8399
15.7117	1	0	1	-69.8399
15.7524	1	0	1	-69.8399
15.8015	1	0	1	-69.8399
15.8024	1	0	1	-69.8399
15.8064	1	0	1	-69.8399
15.811	1	0	1	-69.8399
15.8117	1	0	1	-69.8399
15.8524	1	0	1	-69.8399
15.9015	1	0	1	-69.8399
15.9024	1	0	1	-69.8399
15.9064	1	0	1	-69.8399
15.911	1	0	1	-69.8399
15.9117	1	0	1	-69.8399
15.9524	1	0	1	-69.8399
16.0015	1	0	1	-69.8399
16.0024	1	0	1	-69.8399
16.0064	1	0	1	-69.8399
16.011	1	0	1	-69.8399
16.0117	1	0	1	-69.8399
16.0524	1	0	1	-69.8399
16.1015	1	0	1	-69.8399
16.1024	1	0	1	-69.8399
16.1064	1	0	1	-69.8399
16.111	1	0	1	-69.8399
16.1117	1	0	1	-69.8399
16.1524	1	0	1	-69.8399
16.2015	1	0	1	-69.8399
16.2024	1	0	1	-69.8399
16.2064	1	0	1	-69.8399
16.211	1	0	1	-69.8399
16.2117	1	0	1	-69.8399
16.2524	1	0	1	-69.8399
16.3015	1	0	1	-69.8399
16.3024	1	0	1	-69.8399
16.3064	1	0	1	-69.8399
16.311	1	0	1	-69.8399
16.3117	1	0	1	-69.8399
16.3524	1	0	1	-69.8399
16.4015	1	0	1	-69.8399
16.4024	1	0	1	-69.8399
16.4064	1	0	1	-69.8399
16.411	1	0	1	-69.8399
16.4117	1	0	1	-69.8399
16.4524	1	0	1	-69.8399
16.5015	1	0	1	-69.8399
16.5024	1	0	1	-69.8399
16.5064	1	0	1	-69.8399
16.511	1	0	1	-69.8399
16.5117	1	0	1	-69.8399
16.5524	1	0	1	-69.8399
16.6015	1	0	1	-69.8399
16.6024	1	0	1	-69.8399
16.6064	1	0	1	-69.8399
16.611	1	0	1	-69.8399
16.6117	1	0	1	-69.8399
16.6524	1	0	1	-69.8399
16.7015	1	0	1	-69.8399
16.7024	1	0	1	-69.8399
16.7064	1	0	1	-69.8399
16.711	1	0	1	-69.8399
16.7117	1	0	1	-69.8399
16.7524	1	0	1	-69.8399
16.8015	1	0	1	-69.8399
16.8024	1	0	1	-69.8399
16.8064	1	0	1	-69.8399
16.811	1	0	1	-69.8399
16.8117	1	0	1	-69.8399
16.8524	1	0	1	-69.8399
16.9015	1	0	1	-69.8399
16.9024	1	0	1	-69.8399
16.9064	1	0	1	-69.8399
16.911	1	0	1	-69.8399
16.9117	1	0	1	-69.8399
16.9524	1	0	1	-69.8399
17.0015	1	0	1	-69.8399
17.0024	1	0	1	-69.8399
17.0064	1	0	1	-69.8399
17.011	1	0	1	-69.8399
17.0117	1	0	1	-69.8399
17.0524	1	0	1	-69.8399
17.1015	1	0	1	-69.8399
17.1024	1	0	1	-69.8399
17.1064	1	0	1	-69.8399
17.111	1	0	1	-69.8399
17.1117	1	0	1	-69.8399
17.1524	1	0	1	-69.8399
17.2015	1	0	1	-69.8399
17.2024	1	0	1	-69.8399
17.2064	1	0	1	-69.8399
17.211	1	0	1	-69.8399
17.2117	1	0	1	-69.8399
17.2524	1	0	1	-69.8399
17.3015	1	0	1	-69.8399
17.3024	1	0	1	-69.8399
17.3064	1	0	1	-69.8399
17.311	1	0	1	-69.8399
17.3117	1	0	1	-69.8399
17.3524	1	0	1	-69.8399
17.4015	1	0	1	-69.8399
17.4024	1	0	1	-69.8399
17.4064	1	0	1	-69.8399
17.411	1	0	1	-69.8399
17.4117	1	0	1	-69.8399
17.4524	1	0	1	-69.8399
17.5015	1	0	1	-69.8399
17.5024	1	0	1	-69.8399
17.5064	1	0	1	-69.8399
17.511	1	0	1	-69.8399
17.5117	1	0	1	-69.8399
17.5524	1	0	1	-69.8399
17.6015	1	0	1	-69.8399
17.6024	1	0	1	-69.8399
17.6064	1	0	1	-69.8399
17.611	1	0	1	-69.8399
17.6117	1	0	1	-69.8399
17.6524	1	0	1	-69.8399
17.7015	1	0	1	-69.8399
17.7024	1	0	1	-69.8399
17.7064	1	0	1	-69.8399
17.711	1	0	1	-69.8399
17.7117	1	0	1	-69.8399
17.7524	1	0	1	-69.8399
17.8015	1	0	1	-69.8399
17.8024	1	0	1	-69.8399
17.8064	1	0	1	-69.8399
17.811	1	0	1	-69.8399
17.8117	1	0	1	-69.8399
17.8524	1	0	1	-69.8399
17.9015	1	0	1	-69.8399
17.9024	1	0	1	-69.8399
17.9064	1	0	1	-69.8399
17.911	1	0	1	-69.8399
17.9117	1	0	1	-69.8399
17.9524	1	0	1	-69.8399
18.0015	1	0	1	-69.8399
18.0024	1	0	1	-69.8399
18.0064	1	0	1	-69.8399
18.011	1	0	1	-69.8399
18.0117	1	0	1	-69.8399
18.0524	1	0	1	-69.8399
18.1015	1	0	1	-69.8399
18.1024	1	0	1	-69.8399
18.1064	1	0	1	-69.8399
18.111	1	0	1	-69.8399
18.1117	1	0	1	-69.8399
18.1524	1	0	1	-69.8399
18.2015	1	0	1	-69.8399
18.2024	1	0	1	-69.8399
18.2064	1	0	1	-69.8399
18.211	1	0	1	-69.8399
18.2117	1	0	1	-69.8399
18.2524	1	0	1	-69.8399
18.3015	1	0	1	-69.8399
18.3024	1	0	1	-69.8399
18.3064	1	0	1	-69.8399
18.311	1	0	1	-69.8399
18.3117	1	0	1	-69.8399
18.3524	1	0	1	-69.8399
18.4015	1	0	1	-69.8399
18.4024	1	0	1	-69.8399
18.4064	1	0	1	-69.8399
18.411	1	0	1	-69.8399
18.4117	1	0	1	-69.8399
18.4524	1	0	1	-69.8399
18.5015	1	0	1	-69.8399
18.5024	1	0	1	-69.8399
18.5064	1	0	1	-69.8399
18.511	1	0	1	-69.8399
18.5117	1	0	1	-69.8399
18.5524	1	0	1	-69.8399
18.6015	1	0	1	-69.8399
18.6024	1	0	1	-69.8399
18.6064	1	0	1	-69.8399
18.611	1	0	1	-69.8399
18.6117	1	0	1	-69.8399
18.6524	1	0	1	-69.8399
18.7015	1	0	1	-69.8399
18.7024	1	0	1	-69.8399
18.7064	1	0	1	-69.8399
18.711	1	0	1	-69.8399
18.7117	1	0	1	-69.8399
18.7524	1	0	1	-69.8399
18.8015	1	0	1	-69.8399
18.8024	1	0	1	-69.8399
18.8064	1	0	1	-69.8399
18.811	1	0	1	-69.8399
18.8117	1	0	1	-69.8399
18.8524	1	0	1	-69.8399
18.9015	1	0	1	-69.8399
18.9024	1	0	1	-69.8399
18.9064	1	0	1	-69.8399
18.911	1	0	1	-69.8399
18.9117	1	0	1	-69.8399
18.9524	1	0	1	-69.8399
19.0015	1	0	1	-69.8399
19.0024	1	0	1	-69.8399
19.0064	1	0	1	-69.8399
19.011	1	0	1	-69.8399
19.0117	1	0	1	-69.8399
19.0524	1	0	1	-69.8399
19.1015	1	0	1	-69.8399
19.1024	1	0	1	-69.8399
19.1064	1	0	1	-69.8399
19.111	1	0	1	-69.8399
19.1117	1	0	1	-69.8399
19.1524	1	0	1	-69.8399
19.2015	1	0	1	-69.8399
19.2024	1	0	1	-69.8399
19.2064	1	0	1	-69.8399
19.211	1	0	1	-69.8399
19.2117	1	0	1	-69.8399
19.2524	1	0	1	-69.8399
19.3015	1	0	1	-69.8399
19.3024	1	0	1	-69.8399
19.3064	1	0	1	-69.8399
19.311	1	0	1	-69.8399
19.3117	1	0	1	-69.8399
19.3524	1	0	1	-69.8399
19.4015	1	0	1	-69.8399
19.4024	1	0	1	-69.8399
19.4064	1	0	1	-69.8399
19.411	1	0	1	-69.8399
19.4117	1	0	1	-69.8399
19.4524	1	0	1	-69.8399
19.5015	1	0	1	-69.8399
19.5024	1	0	1	-69.8399
19.5064	1	0	1	-69.8399
19.511	1	0	1	-69.8399
19.5117	1	0	1	-69.8399
19.5524	1	0	1	-69.8399
19.6015	1	0	1	-69.8399
19.6024	1	0	1	-69.8399
19.6064	1	0	1	-69.8399
19.611	1	0	1	-69.8399
19.6117	1	0	1	-69.8399
19.6524	1	0	1	-69.8399
19.7015	1	0	1	-69.8399
19.7024	1	0	1	-69.8399
19.7064	1	0	1	-69.8399
19.711	1	0	1	-69.8399
19.7117	1	0	1	-69.8399
19.7524	1	0	1	-69.8399
19.8015	1	0	1	-69.8399
19.8024	1	0	1	-69.8399
19.8064	1	0	1	-69.8399
19.811	1	0	1	-69.8399
19.8117	1	0	1	-69.8399
19.8524	1	0	1	-69.8399
19.9015	1	0	1	-69.8399
19.9024	1	0	1	-69.8399
19.9064	1	0	1	-69.8399
19.911	1	0	1	-69.8399
19.9117	1	0	1	-69.8399
19.9524	1	0	1	-69.8399
20.0015	1	0	1	-69.8399
20.0024	1	0	1	-69.8399
20.0064	1	0	1	-69.8399
20.011	1	0	1	-69.8399
20.0117	1	0	1	-69.8399
20.0524	1	0	1	-69.8399
20.1015	1	0	1	-69.8399
20.1024	1	0	1	-69.8399
20.1064	1	0	1	-69.8399
20.111	1	0	1	-69.8399
20.1117	1	0	1	-69.8399
20.1524	1	0	1	-69.8399
20.2015	1	0	1	-69.8399
20.2024	1	0	1	-69.8399
20.2064	1	0	1	-69.8399
20.211	1	0	1	-69.8399
20.2117	1	0	1	-69.8399
20.2524	1	0	1	-69.8399
20.3015	1	0	1	-69.8399
20.3024	1	0	1	-69.8399
20.3064	1	0	1	-69.8399
20.311	1	0	1	-69.8399
20.3117	1	0	1	-69.8399
20.3524	1	0	1	-69.8399
20.4015	1	0	1	-69.8399
20.4024	1	0	1	-69.8399
20.4064	1	0	1	-69.8399
20.411	1	0	1	-69.8399
20.4117	1	0	1	-69.8399
20.4524	1	0	1	-69.8399
20.5015	1	0	1	-69.8399
20.5024	1	0	1	-69.8399
20.5064	1	0	1	-69.8399
20.511	1	0	1	-69.8399
20.5117	1	0	1	-69.8399
20.5524	1	0	1	-69.8399
20.6015	1	0	1	-69.8399
20.6024	1	0	1	-69.8399
20.6064	1	0	1	-69.8399
20.611	1	0	1	-69.8399
20.6117	1	0	1	-69.8399
20.6524	1	0	1	-69.8399
20.7015	1	0	1	-69.8399
20.7024	1	0	1	-69.8399
20.7064	1	0	1	-69.8399
20.711	1	0	1	-69.8399
20.7117	1	0	1	-69.8399
20.7524	1	0	1	-69.8399
20.8015	1	0	1	-69.8399
20.8024	1	0	1	-69.8399
20.8064	1	0	1	-69.8399
20.811	1	0	1	-69.8399
20.8117	1	0	1	-69.8399
20.8524	1	0	1	-69.8399
20.9015	1	0	1	-69.8399
20.9024	1	0	1	-69.8399
20.9064	1	0	1	-69.8399
20.911	1	0	1	-69.8399
20.9117	1	0	1	-69.8399
20.9524	1	0	1	-69.8399
21.0015	1	0	1	-69.8399
21.0024	1	0	1	-69.8399
21.0064	1	0	1	-69.8399
21.011	1	0	1	-69.8399
21.0117	1	0	1	-69.8399
21.0524	1	0	1	-69.8399
21.1015	1	0	1	-69.8399
21.1024	1	0	1	-69.8399
21.1064	1	0	1	-69.8399
21.111	1	0	1	-69.8399
21.1117	1	0	1	-69.8399
21.1524	1	0	1	-69.8399
21.2015	1	0	1	-69.8399
21.2024	1	0	1	-69.8399
21.2064	1	0	1	-69.8399
21.211	1	0	1	-69.8399
21.2117	1	0	1	-69.8399
21.2524	1	0	1	-69.8399
21.3015	1	0	1	-69.8399
21.3024	1	0	1	-69.8399
21.3064	1	0	1	-69.8399
21.311	1	0	1	-69.8399
21.3117	1	0	1	-69.8399
21.3524	1	0	1	-69.8399
21.4015	1	0	1	-69.8399
21.4024	1	0	1	-69.8399
21.4064	1	0	1	-69.8399
21.411	1	0	1	-69.8399
21.4117	1	0	1	-69.8399
21.4524	1	0	1	-69.8399
21.5015	1	0	1	-69.8399
21.5024	1	0	1	-69.8399
21.5064	1	0	1	-69.8399
21.511	1	0	1	-69.8399
21.5117	1	0	1	-69.8399
21.5524	1	0	1	-69.8399
21.6015	1	0	1	-69.8399
21.6024	1	0	1	-69.8399
21.6064	1	0	1	-69.8399
21.611	1	0	1	-69.8399
21.6117	1	0	1	-69.8399
21.6524	1	0	1	-69.8399
21.7015	1	0	1	-69.8399
21.7024	1	0	1	-69.8399
21.7064	1	0	1	-69.8399
21.711	1	0	1	-69.8399
21.7117	1	0	1	-69.8399
21.7524	1	0	1	-69.8399
21.8015	1	0	1	-69.8399
21.8024	1	0	1	-69.8399
21.8064	1	0	1	-69.8399
21.811	1	0	1	-69.8399
21.8117	1	0	1	-69.8399
21.8524	1	0	1	-69.8399
21.9015	1	0	1	-69.8399
21.9024	1	0	1	-69.8399
21.9064	1	0	1	-69.8399
21.911	1	0	1	-69.8399
21.9117	1	0	1	-69.8399
21.9524	1	0	1	-69.8399
22.0015	1	0	1	-69.8399
22.0024	1	0	1	-69.8399
22.0064	1	0	1	-69.8399
22.011	1	0	1	-69.8399
22.0117	1	0	1	-69.8399
22.0524	1	0	1	-69.8399
22.1015	1	0	1	-69.8399
22.1024	1	0	1	-69.8399
22.1064	1	0	1	-69.8399
22.111	1	0	1	-69.8399
22.1117	1	0	1	-69.8399
22.1524	1	0	1	-69.8399
22.2015	1	0	1	-69.8399
22.2024	1	0	1	-69.8399
22.2064	1	0	1	-69.8399
22.211	1	0	1	-69.8399
22.2117	1	0	1	-69.8399
22.2524	1	0	1	-69.8399
22.3015	1	0	1	-69.8399
22.3024	1	0	1	-69.8399
22.3064	1	0	1	-69.8399
22.311	1	0	1	-69.8399
22.3117	1	0	1	-69.8399
22.3524	1	0	1	-69.8399
22.4015	1	0	1	-69.8399
22.4024	1	0	1	-69.8399
22.4064	1	0	1	-69.8399
22.411	1	0	1	-69.8399
22.4117	1	0	1	-69.8399
22.4524	1	0	1	-69.8399
22.5015	1	0	1	-69.8399
22.5024	1	0	1	-69.8399
22.5064	1	0	1	-69.8399
22.511	1	0	1	-69.8399
22.5117	1	0	1	-69.8399
22.5524	1	0	1	-69.8399
22.6015	1	0	1	-69.8399
22.6024	1	0	1	-69.8399
22.6064	1	0	1	-69.8399
22.611	1	0	1	-69.8399
22.6117	1	0	1	-69.8399
22.6524	1	0	1	-69.8399
22.7015	1	0	1	-69.8399
22.7024	1	0	1	-69.8399
22.7064	1	0	1	-69.8399
22.711	1	0	1	-69.8399
22.7117	1	0	1	-69.8399
22.7524	1	0	1	-69.8399
22.8015	1	0	1	-69.8399
22.8024	1	0	1	-69.8399
22.8064	1	0	1	-69.8399
22.811	1	0	1	-69.8399
22.8117	1	0	1	-69.8399
22.8524	1	0	1	-69.8399
22.9015	1	0	1	-69.8399
22.9024	1	0	1	-69.8399
22.9064	1	0	1	-69.8399
22.911	1	0	1	-69.8399
22.9117	1	0	1	-69.8399
22.9524	1	0	1	-69.8399
23.0015	1	0	1	-69.8399
23.0024	1	0	1	-69.8399
23.0064	1	0	1	-69.8399
23.011	1	0	1	-69.8399
23.0117	1	0	1	-69.8399
23.0524	1	0	1	-69.8399
23.1015	1	0	1	-69.8399
23.1024	1	0	1	-69.8399
23.1064	1	0	1	-69.8399
23.111	1	0	1	-69.8399
23.1117	1	0	1	-69.8399
23.1524	1	0	1	-69.8399
23.2015	1	0	1	-69.8399
23.2024	1	0	1	-69.8399
23.2064	1	0	1	-69.8399
23.211	1	0	1	-69.8399
23.2117	1	0	1	-69.8399
23.2524	1	0	1	-69.8399
23.3015	1	0	1	-69.8399
23.3024	1	0	1	-69.8399
23.3064	1	0	1	-69.8399
23.311	1	0	1	-69.8399
23.3117	1	0	1	-69.8399
23.3524	1	0	1	-69.8399
23.4015	1	0	1	-69.8399
23.4024	1	0	1	-69.8399
23.4064	1	0	1	-69.8399
23.411	1	0	1	-69.8399
23.4117	1	0	1	-69.8399
23.4524	1	0	1	-69.8399
23.5015	1	0	1	-69.8399
23.5024	1	0	1	-69.8399
23.5064	1	0	1	-69.8399
23.511	1	0	1	-69.8399
23.5117	1	0	1	-69.8399
23.5524	1	0	1	-69.8399
23.6015	1	0	1	-69.8399
23.6024	1	0	1	-69.8399
23.6064	1	0	1	-69.8399
23.611	1	0	1	-69.8399
23.6117	1	0	1	-69.8399
23.6524	1	0	1	-69.8399
23.7015	1	0	1	-69.8399
23.7024	1	0	1	-69.8399
23.7064	1	0	1	-69.8399
23.711	1	0	1	-69.8399
23.7117	1	0	1	-69.8399
23.7524	1	0	1	-69.8399
23.8015	1	0	1	-69.8399
23.8024	1	0	1	-69.8399
23.8064	1	0	1	-69.8399
23.811	1	0	1	-69.8399
23.8117	1	0	1	-69.8399
23.8524	1	0	1	-69.8399
23.9015	1	0	1	-69.8399
23.9024	1	0	1	-69.8399
23.9064	1	0	1	-69.8399
23.911	1	0	1	-69.8399
23.9117	1	0	1	-69.8399
23.9524	1	0	1	-69.8399
24.0015	1	0	1	-69.8399
24.0024	1	0	1	-69.8399
24.0064	1	0	1	-69.8399
24.011	1	0	1	-69.8399
24.0117	1	0	1	-69.8399
24.0524	1	0	1	-69.8399
24.1015	1	0	1	-69.8399
24.1024	1	0	1	-69.8399
24.1064	1	0	1	-69.8399
24.111	1	0	1	-69.8399
24.1117	1	0	1	-69.8399
24.1524	1	0	1	-69.8399
24.2015	1	0	1	-69.8399
24.2024	1	0	1	-69.8399
24.2064	1	0	1	-69.8399
24.211	1	0	1	-69.8399
24.2117	1	0	1	-69.8399
24.2524	1	0	1	-69.8399
24.3015	1	0	1	-69.8399
24.3024	1	0	1	-69.8399
24.3064	1	0	1	-69.8399
24.311	1	0	1	-69.8399
24.3117	1	0	1	-69.8399
24.3524	1	0	1	-69.8399
24.4015	1	0	1	-69.8399
24.4024	1	0	1	-69.8399
24.4064	1	0	1	-69.8399
24.411	1	0	1	-69.8399
24.4117	1	0	1	-69.8399
24.4524	1	0	1	-69.8399
24.5015	1	0	1	-69.8399
24.5024	1	0	1	-69.8399
24.5064	1	0	1	-69.8399
24.511	1	0	1	-69.8399
24.5117	1	0	1	-69.8399
24.5524	1	0	1	-69.8399
24.6015	1	0	1	-69.8399
24.6024	1	0	1	-69.8399
24.6064	1	0	1	-69.8399
24.611	1	0	1	-69.8399
24.6117	1	0	1	-69.8399
24.6524	1	0	1	-69.8399
24.7015	1	0	1	-69.8399
24.7024	1	0	1	-69.8399
24.7064	1	0	1	-69.8399
24.711	1	0	1	-69.8399
24.7117	1	0	1	-69.8399
24.7524	1	0	1	-69.8399
24.8015	1	0	1	-69.8399
24.8024	1	0	1	-69.8399
24.8064	1	0	1	-69.8399
24.811	1	0	1	-69.8399
24.8117	1	0	1	-69.8399
24.8524	1	0	1	-69.8399
24.9015	1	0	1	-69.8399
24.9024	1	0	1	-69.8399
24.9064	1	0	1	-69.8399
24.911	1	0	1	-69.8399
24.9117	1	0	1	-69.8399
24.9524	1	0	1	-69.8399
25.0015	1	0	1	-69.8399
25.0024	1	0	1	-69.8399
25.0064	1	0	1	-69.8399
25.011	1	0	1	-69.8399
25.0117	1	0	1	-69.8399
25.0524	1	0	1	-69.8399
25.1015	1	0	1	-69.8399
25.1024	1	0	1	-69.8399
25.1064	1	0	1	-69.8399
25.111	1	0	1	-69.8399
25.1117	1	0	1	-69.8399
25.1524	1	0	1	-69.8399
25.2015	1	0	1	-69.8399
25.2024	1	0	1	-69.8399
25.2064	1	0	1	-69.8399
25.211	1	0	1	-69.8399
25.2117	1	0	1	-69.8399
25.2524	1	0	1	-69.8399
25.3015	1	0	1	-69.8399
25.3024	1	0	1	-69.8399
25.3064	1	0	1	-69.8399
25.311	1	0	1	-69.8399
25.3117	1	0	1	-69.8399
25.3524	1	0	1	-69.8399
25.4015	1	0	1	-69.8399
25.4024	1	0	1	-69.8399
25.4064	1	0	1	-69.8399
25.411	1	0	1	-69.8399
25.4117	1	0	1	-69.8399
25.4524	1	0	1	-69.8399
25.5015	1	0	1	-69.8399
25.5024	1	0	1	-69.8399
25.5064	1	0	1	-69.8399
25.511	1	0	1	-69.8399
25.5117	1	0	1	-69.8399
25.5524	1	0	1	-69.8399
25.6015	1	0	1	-69.8399
25.6024	1	0	1	-69.8399
25.6064	1	0	1	-69.8399
25.611	1	0	1	-69.8399
25.6117	1	0	1	-69.8399
25.6524	1	0	1	-69.8399
25.7015	1	0	1	-69.8399
25.7024	1	0	1	-69.8399
25.7064	1	0	1	-69.8399
25.711	1	0	1	-69.8399
25.7117	1	0	1	-69.8399
25.7524	1	0	1	-69.8399
25.8015	1	0	1	-69.8399
25.8024	1	0	1	-69.8399
25.8064	1	0	1	-69.8399
25.811	1	0	1	-69.8399
25.8117	1	0	1	-69.8399
25.8524	1	0	1	-69.8399
25.9015	1	0	1	-69.8399
25.9024	1	0	1	-69.8399
25.9064	1	0	1	-69.8399
25.911	1	0	1	-69.8399
25.9117	1	0	1	-69.8399
25.9524	1	0	1	-69.8399
26.0015	1	0	1	-69.8399
26.0024	1	0	1	-69.8399
26.0064	1	0	1	-69.8399
26.011	1	0	1	-69.8399
26.0117	1	0	1	-69.8399
26.0524	1	0	1	-69.8399
26.1015	1	0	1	-69.8399
26.1024	1	0	1	-69.8399
26.1064	1	0	1	-69.8399
26.111	1	0	1	-69.8399
26.1117	1	0	1	-69.8399
26.1524	1	0	1	-69.8399
26.2015	1	0	1	-69.8399
26.2024	1	0	1	-69.8399
26.2064	1	0	1	-69.8399
26.211	1	0	1	-69.8399
26.2117	1	0	1	-69.8399
26.2524	1	0	1	-69.8399
26.3015	1	0	1	-69.8399
26.3024	1	0	1	-69.8399
26.3064	1	0	1	-69.8399
26.311	1	0	1	-69.8399
26.3117	1	0	1	-69.8399
26.3524	1	0	1	-69.8399
26.4015	1	0	1	-69.8399
26.4024	1	0	1	-69.8399
26.4064	1	0	1	-69.8399
26.411	1	0	1	-69.8399
26.4117	1	0	1	-69.8399
26.4524	1	0	1	-69.8399
26.5015	1	0	1	-69.8399
26.5024	1	0	1	-69.8399
26.5064	1	0	1	-69.8399
26.511	1	0	1	-69.8399
26.5117	1	0	1	-69.8399
26.5524	1	0	1	-69.8399
26.6015	1	0	1	-69.8399
26.6024	1	0	1	-69.8399
26.6064	1	0	1	-69.8399
26.611	1	0	1	-69.8399
26.6117	1	0	1	-69.8399
26.6524	1	0	1	-69.8399
26.7015	1	0	1	-69.8399
26.7024	1	0	1	-69.8399
26.7064	1	0	1	-69.8399
26.711	1	0	1	-69.8399
26.7117	1	0	1	-69.8399
26.7524	1	0	1	-69.8399
26.8015	1	0	1	-69.8399
26.8024	1	0	1	-69.8399
26.8064	1	0	1	-69.8399
26.811	1	0	1	-69.8399
26.8117	1	0	1	-69.8399
26.8524	1	0	1	-69.8399
26.9015	1	0	1	-69.8399
26.9024	1	0	1	-69.8399
26.9064	1	0	1	-69.8399
26.911	1	0	1	-69.8399
26.9117	1	0	1	-69.8399
26.9524	1	0	1	-69.8399
27.0015	1	0	1	-69.8399
27.0024	1	0	1	-69.8399
27.0064	1	0	1	-69.8399
27.011	1	0	1	-69.8399
27.0117	1	0	1	-69.8399
27.0524	1	0	1	-69.8399
27.1015	1	0	1	-69.8399
27.1024	1	0	1	-69.8399
27.1064	1	0	1	-69.8399
27.111	1	0	1	-69.8399
27.1117	1	0	1	-69.8399
27.1524	1	0	1	-69.8399
27.2015	1	0	1	-69.8399
27.2024	1	0	1	-69.8399
27.2064	1	0	1	-69.8399
27.211	1	0	1	-69.8399
27.2117	1	0	1	-69.8399
27.2524	1	0	1	-69.8399
27.3015	1	0	1	-69.8399
27.3024	1	0	1	-69.8399
27.3064	1	0	1	-69.8399
27.311	1	0	1	-69.8399
27.3117	1	0	1	-69.8399
27.3524	1	0	1	-69.8399
27.4015	1	0	1	-69.8399
27.4024	1	0	1	-69.8399
27.4064	1	0	1	-69.8399
27.411	1	0	1	-69.8399
27.4117	1	0	1	-69.8399
27.4524	1	0	1	-69.8399
27.5015	1	0	1	-69.8399
27.5024	1	0	1	-69.8399
27.5064	1	0	1	-69.8399
27.511	1	0	1	-69.8399
27.5117	1	0	1	-69.8399
27.5524	1	0	1	-69.8399
27.6015	1	0	1	-69.8399
27.6024	1	0	1	-69.8399
27.6064	1	0	1	-69.8399
27.611	1	0	1	-69.8399
